filename,tool_configuration,language,ground-truth
/samples/APL/hashbang,cloc,,APL
/samples/APL/UT.dyalog,magika,sql,APL
/samples/ASL/example.asl,magika,c,ASL
/samples/ASL/example.asl,pygments-file-content,carbon,ASL
/samples/ASL/example.dsl,magika,autohotkey,ASL
/samples/ASL/example.dsl,hyperpolyglot,,ASL
/samples/ASL/example.dsl,pygments-filename,text,ASL
/samples/ASN.1/example.asn,magika,prolog,ASN.1
/samples/ASN.1/example.asn,pygments-filename,text,ASN.1
/samples/ASN.1/example.asn,pygments-file-content,maple,ASN.1
/samples/ASN.1/example.asn,hyperpolyglot,,ASN.1
/samples/ASP.NET/OpenAuthProviders.ascx,magika,asp,ASP.NET
/samples/ASP.NET/OpenAuthProviders.ascx,hyperpolyglot,ASP,ASP.NET
/samples/ASP.NET/OpenAuthProviders.ascx,pygments-filename,aspx-vb,ASP.NET
/samples/ASP.NET/OpenAuthProviders.ascx,pygments-file-content,xml+ruby,ASP.NET
/samples/ASP.NET/Global.asax,pygments-file-content,erb,ASP.NET
/samples/ATS/intinf_vt.dats,pygments-file-content,tsql,ATS
/samples/ATS/CoYonedaLemma.dats,pygments-file-content,ssp,ATS
/samples/ATS/DiningPhil2_fork.dats,pygments-file-content,gdscript,ATS
/samples/ATS/basis_ssntype.sats,pygments-filename,text,ATS
/samples/ATS/YonedaLemma.dats,cloc,,ATS
/samples/ATS/csv_parse.hats,magika,ocaml,ATS
/samples/ATS/basis_ssntype.sats,magika,verilog,ATS
/samples/ActionScript/TextFieldUtil.as,hyperpolyglot,AngelScript,ActionScript
/samples/ActionScript/NumberUtil.as,pygments-file-content,tsql,ActionScript
/samples/ActionScript/FooBar.as,pygments-file-content,python,ActionScript
/samples/ActionScript/NumberUtil.as,magika,go,ActionScript
/samples/ActionScript/HelloWorld.as,magika,java,ActionScript
/samples/ActionScript/TextFieldUtil.as,magika,javascript,ActionScript
/samples/ActionScript/HelloWorld.as,pygments-file-content,carbon,ActionScript
/samples/ActionScript/FooBar.as,magika,typescript,ActionScript
/samples/Adblock Filter List/abp-filters-anti-cv.txt,magika,ini,Adblock Filter List
/samples/Adblock Filter List/anti-facebook.txt,hyperpolyglot,,Adblock Filter List
/samples/Adblock Filter List/anti-facebook.txt,pygments-filename,text,Adblock Filter List
/samples/Adblock Filter List/test_rules.txt,go-enry,Text,Adblock Filter List
/samples/Adblock Filter List/anti-facebook.txt,magika,markdown,Adblock Filter List
/samples/Adobe Font Metrics/OpenSansCondensed-Bold.afm,hyperpolyglot,,Adobe Font Metrics
/samples/Adobe Font Metrics/OpenSansCondensed-Bold.afm,pygments-filename,text,Adobe Font Metrics
/samples/Adobe Font Metrics/OpenSansCondensed-Bold.afm,magika,csv,Adobe Font Metrics
/samples/Agda/NatCat.agda,pygments-file-content,python,Agda
/samples/Agda/NatCat.agda,magika,haskell,Agda
/samples/Alloy/views.als,cloc,,Alloy
/samples/Alloy/marksweepgc.als,pygments-file-content,tsql,Alloy
/samples/Alloy/marksweepgc.als,magika,verilog,Alloy
/samples/Alloy/file_system.als,pygments-file-content,gdscript,Alloy
/samples/Alloy/views.als,magika,haskell,Alloy
/samples/Alpine Abuild/filenames/APKBUILD,magika,shell,Alpine Abuild
/samples/Alpine Abuild/filenames/APKBUILD,cloc,,Alpine Abuild
/samples/Alpine Abuild/filenames/APKBUILD,pygments-filename,text,Alpine Abuild
/samples/Altium Designer/Sample Output Job.OutJob,magika,ini,Altium Designer
/samples/Altium Designer/Sample Schematic Sheet.SchDoc,magika,vba,Altium Designer
/samples/Altium Designer/Sample Board Design.PcbDoc,magika,winregistry,Altium Designer
/samples/Altium Designer/Sample Output Job.OutJob,pygments-filename,text,Altium Designer
/samples/Altium Designer/Sample Output Job.OutJob,hyperpolyglot,,Altium Designer
/samples/AngelScript/botmanager.as,pygments-file-content,gdscript,AngelScript
/samples/AngelScript/botmanager.as,magika,cpp,AngelScript
/samples/AngelScript/payload.as,cloc,ActionScript,AngelScript
/samples/AngelScript/payload.as,magika,cs,AngelScript
/samples/AngelScript/payload.as,pygments-file-content,tsql,AngelScript
/samples/AngelScript/botmanager.as,pygments-filename,actionscript,AngelScript
/samples/Ant Build System/filenames/ant.xml,pygments-file-content,text,Ant Build System
/samples/Ant Build System/filenames/ant.xml,cloc,XML,Ant Build System
/samples/Ant Build System/filenames/ant.xml,hyperpolyglot,,Ant Build System
/samples/Ant Build System/filenames/ant.xml,pygments-filename,xml,Ant Build System
/samples/Antlers/kitchensink.antlers.php,pygments-filename,php,Antlers
/samples/Antlers/kitchensink.antlers.html,pygments-file-content,html+php,Antlers
/samples/Antlers/sitemap.antlers.xml,hyperpolyglot,,Antlers
/samples/Antlers/sitemap.antlers.xml,pygments-filename,xml,Antlers
/samples/Antlers/kitchensink.antlers.php,hyperpolyglot,PHP,Antlers
/samples/Antlers/layout.antlers.html,hyperpolyglot,HTML,Antlers
/samples/Antlers/layout.antlers.html,magika,handlebars,Antlers
/samples/Antlers/index.antlers.html,magika,twig,Antlers
/samples/Antlers/layout.antlers.html,pygments-file-content,xml+django,Antlers
/samples/Antlers/sitemap.antlers.xml,cloc,XML,Antlers
/samples/Antlers/layout.antlers.html,pygments-filename,html,Antlers
/samples/ApacheConf/filenames/apache2.conf,pygments-file-content,gdscript,ApacheConf
/samples/ApacheConf/apache.vhost,pygments-file-content,xml,ApacheConf
/samples/ApacheConf/filenames/httpd.conf,magika,erb,ApacheConf
/samples/ApacheConf/filenames/.htaccess,pygments-file-content,tsql,ApacheConf
/samples/ApacheConf/filenames/httpd.conf,pygments-filename,text,ApacheConf
/samples/ApacheConf/filenames/apache2.conf,hyperpolyglot,,ApacheConf
/samples/ApacheConf/filenames/apache2.conf,magika,htaccess,ApacheConf
/samples/Apex/LogTriggerHandler.trigger,magika,groovy,Apex
/samples/Apex/AccountTrigger.trigger,pygments-file-content,css+lasso,Apex
/samples/Apex/LogTriggerHandler.trigger,pygments-file-content,gdscript,Apex
/samples/Apex/EmailUtils.cls,pygments-file-content,carbon,Apex
/samples/Apex/AddRelatedRecord.trigger,pygments-file-content,teratermmacro,Apex
/samples/Apex/BooleanUtils.cls,pygments-file-content,scilab,Apex
/samples/Apex/ArrayUtils.cls,pygments-file-content,tsql,Apex
/samples/Apex/AccountTrigger.trigger,magika,cpp,Apex
/samples/Apex/LogTriggerHandler.trigger,pygments-filename,text,Apex
/samples/Apex/EmailUtils.cls,magika,dart,Apex
/samples/Apex/LanguageUtils.cls,magika,lisp,Apex
/samples/Apex/AccountTrigger.trigger,cloc,Apex Trigger,Apex
/samples/Apex/ArrayUtils.cls,cloc,Apex Class,Apex
/samples/Apex/LogTriggerHandler.trigger,hyperpolyglot,,Apex
/samples/Apex/ArrayUtils.cls,pygments-filename,openedge,Apex
/samples/Apex/ArrayUtils.cls,magika,java,Apex
/samples/Apollo Guidance Computer/BURN_BABY_BURN--MASTER_IGNITION_ROUTINE.agc,magika,tsv,Apollo Guidance Computer
/samples/Apollo Guidance Computer/BURN_BABY_BURN--MASTER_IGNITION_ROUTINE.agc,cloc,,Apollo Guidance Computer
/samples/Apollo Guidance Computer/BURN_BABY_BURN--MASTER_IGNITION_ROUTINE.agc,pygments-filename,text,Apollo Guidance Computer
/samples/AppleScript/center.applescript,magika,tcl,AppleScript
/samples/AppleScript/Get User Name.applescript,cloc,,AppleScript
/samples/AppleScript/Count Messages in All Mailboxes.applescript,magika,lua,AppleScript
/samples/AppleScript/center.applescript,pygments-file-content,django,AppleScript
/samples/AppleScript/Time Of Day.applescript,pygments-file-content,text,AppleScript
/samples/AppleScript/Get User Name.applescript,magika,ocaml,AppleScript
/samples/AppleScript/Crazy Message Text.applescript,magika,verilog,AppleScript
/samples/AppleScript/Convert To PDF.applescript,magika,vba,AppleScript
/samples/AsciiDoc/sample.adoc,pygments-file-content,restructuredtext,AsciiDoc
/samples/AsciiDoc/encoding.asciidoc,pygments-filename,text,AsciiDoc
/samples/AsciiDoc/list.asc,pygments-filename,asc,AsciiDoc
/samples/AsciiDoc/encoding.asciidoc,hyperpolyglot,,AsciiDoc
/samples/AsciiDoc/encoding.asciidoc,pygments-file-content,mysql,AsciiDoc
/samples/AsciiDoc/list.asc,magika,rst,AsciiDoc
/samples/AsciiDoc/encoding.asciidoc,magika,txt,AsciiDoc
/samples/AspectJ/CacheAspect.aj,magika,java,AspectJ
/samples/AspectJ/OptimizeRecursionCache.aj,pygments-file-content,python,AspectJ
/samples/Assembly/A8514.I,pygments-file-content,carbon,Assembly
/samples/Assembly/3D_PRG.I,pygments-file-content,css+lasso,Assembly
/samples/Assembly/lib.inc,pygments-file-content,brainfuck,Assembly
/samples/Assembly/cpu_feat.nas,hyperpolyglot,,Assembly
/samples/Assembly/FASM.asm,pygments-file-content,tsql,Assembly
/samples/Assembly/macros.inc,pygments-file-content,gdscript,Assembly
/samples/Assembly/audio.i,pygments-file-content,splus,Assembly
/samples/Assembly/macros.inc,cloc,Pascal,Assembly
/samples/Assembly/3D_PRG.I,magika,asm,Assembly
/samples/Assembly/audio.i,pygments-filename,swig,Assembly
/samples/Assembly/macros.inc,pygments-filename,pov,Assembly
/samples/Assembly/forth.nasm,pygments-filename,nasm,Assembly
/samples/Assembly/3D_PRG.I,pygments-filename,text,Assembly
/samples/Assembly/audio.i,cloc,SWIG,Assembly
/samples/Astro/index.astro,hyperpolyglot,,Astro
/samples/Astro/index.astro,pygments-file-content,python,Astro
/samples/Astro/index.astro,pygments-filename,text,Astro
/samples/Astro/index.astro,magika,handlebars,Astro
/samples/Asymptote/figarc4_3D.asy,cloc,,Asymptote
/samples/Asymptote/kappa-sawteeth.asy,magika,javascript,Asymptote
/samples/Asymptote/kappa-sawteeth.asy,pygments-file-content,python,Asymptote
/samples/AutoHotkey/hello.ahk,pygments-file-content,text,AutoHotkey
/samples/Avro IDL/user.avdl,hyperpolyglot,,Avro IDL
/samples/Avro IDL/user.avdl,pygments-filename,text,Avro IDL
/samples/Avro IDL/user.avdl,magika,dart,Avro IDL
/samples/Awk/test.awk,pygments-file-content,componentpascal,Awk
/samples/B4X/RequestsManager.bas,pygments-file-content,objective-c,B4X
/samples/B4X/RequestsManager.bas,magika,vba,B4X
/samples/B4X/OAuth.bas.bas,cloc,Visual Basic,B4X
/samples/B4X/RequestsManager.bas,pygments-filename,vb.net,B4X
/samples/B4X/RequestsManager.bas,go-enry,FreeBasic,B4X
/samples/B4X/RequestsManager.bas,hyperpolyglot,VBA,B4X
/samples/BASIC/P180.BAS,cloc,Visual Basic,BASIC
/samples/BASIC/mandelbrot.bas,magika,csv,BASIC
/samples/BASIC/spacesc.bas,magika,vba,BASIC
/samples/BASIC/spacesc.bas,pygments-file-content,googlesql,BASIC
/samples/BASIC/P180.BAS,magika,batch,BASIC
/samples/BASIC/mandelbrot.bas,pygments-file-content,cbmbas,BASIC
/samples/BASIC/GPIOGW.BAS,pygments-filename,qbasic,BASIC
/samples/BASIC/spacesc.bas,hyperpolyglot,VBA,BASIC
/samples/BASIC/spacesc.bas,pygments-filename,vb.net,BASIC
/samples/BQN/snake.bqn,pygments-file-content,css+lasso,BQN
/samples/BQN/gameoflife.bqn,magika,markdown,BQN
/samples/BQN/gameoflife.bqn,hyperpolyglot,,BQN
/samples/BQN/gameoflife.bqn,pygments-file-content,teratermmacro,BQN
/samples/BQN/snake.bqn,magika,coffeescript,BQN
/samples/Ballerina/var.bal,magika,javascript,Ballerina
/samples/Ballerina/json.bal,cloc,,Ballerina
/samples/Ballerina/var.bal,pygments-filename,text,Ballerina
/samples/Ballerina/xml.bal,pygments-file-content,python,Ballerina
/samples/Ballerina/hello-world-service.bal,magika,java,Ballerina
/samples/Beef/Program.bf,magika,cs,Beef
/samples/Beef/Program.bf,pygments-file-content,objective-c,Beef
/samples/Beef/RandoCode.bf,pygments-file-content,tsql,Beef
/samples/Beef/Program.bf,pygments-filename,brainfuck,Beef
/samples/Beef/RandoCode.bf,cloc,,Beef
/samples/Beef/Program.bf,hyperpolyglot,HyPhy,Beef
/samples/Befunge/mycorand.bf,pygments-file-content,tsql,Befunge
/samples/Befunge/aturley.bf,cloc,,Befunge
/samples/Befunge/aturley.bf,hyperpolyglot,HyPhy,Befunge
/samples/Befunge/aturley.bf,pygments-file-content,objective-c,Befunge
/samples/Befunge/cascade.bf,pygments-file-content,scdoc,Befunge
/samples/Befunge/mycorand.bf,hyperpolyglot,Brainfuck,Befunge
/samples/Befunge/beer7.bf,pygments-file-content,cbmbas,Befunge
/samples/Befunge/aturley.bf,pygments-filename,brainfuck,Befunge
/samples/Befunge/befunge3.bf,magika,diff,Befunge
/samples/Befunge/mycorand.bf,magika,csv,Befunge
/samples/Befunge/aturley.bf,magika,perl,Befunge
/samples/Berry/lcd_display.be,hyperpolyglot,,Berry
/samples/Berry/lcd_display.be,pygments-file-content,python,Berry
/samples/BibTeX/deeplyaggrevated.bibtex,cloc,,BibTeX
/samples/BibTeX/deeplyaggrevated.bibtex,pygments-filename,text,BibTeX
/samples/BibTeX/deeplyaggrevated.bibtex,pygments-file-content,tsql,BibTeX
/samples/BibTeX/citations.bib,cloc,TeX,BibTeX
/samples/BibTeX/citations.bib,magika,bib,BibTeX
/samples/BibTeX/citations.bib,pygments-file-content,matlab,BibTeX
/samples/Bicep/201-1vm-2nics-2subnets-1vnet.bicep,magika,javascript,Bicep
/samples/Bicep/201-1vm-2nics-2subnets-1vnet.bicep,pygments-file-content,objective-c,Bicep
/samples/Bicep/params.bicepparam,pygments-file-content,gdscript,Bicep
/samples/Bicep/params.bicepparam,magika,gradle,Bicep
/samples/Bicep/201-1vm-2nics-2subnets-1vnet.bicep,pygments-filename,text,Bicep
/samples/Bicep/101-container-registry.bicep,magika,groovy,Bicep
/samples/Bicep/201-1vm-2nics-2subnets-1vnet.bicep,hyperpolyglot,,Bicep
/samples/Bikeshed/example2.bs,magika,txt,Bikeshed
/samples/Bikeshed/example.bs,magika,erb,Bikeshed
/samples/Bikeshed/example2.bs,hyperpolyglot,,Bikeshed
/samples/Bikeshed/example2.bs,pygments-file-content,objective-c,Bikeshed
/samples/Bikeshed/example2.bs,pygments-filename,text,Bikeshed
/samples/Bikeshed/example.bs,pygments-file-content,tsql,Bikeshed
/samples/BitBake/cmake.bbclass,pygments-file-content,objective-c,BitBake
/samples/BitBake/xorg-driver-common.inc,cloc,Pascal,BitBake
/samples/BitBake/xorg-driver-common.inc,hyperpolyglot,PHP,BitBake
/samples/BitBake/tclibc-newlib.inc,go-enry,HTML,BitBake
/samples/BitBake/qtbase-native.bb,pygments-file-content,genshi,BitBake
/samples/BitBake/xorg-driver-common.inc,pygments-file-content,tsql,BitBake
/samples/BitBake/cmake.bbclass,hyperpolyglot,,BitBake
/samples/BitBake/qtbase-native.bb,magika,shell,BitBake
/samples/BitBake/gstreamer-libav.bb,magika,m4,BitBake
/samples/BitBake/tclibc-newlib.inc,hyperpolyglot,C++,BitBake
/samples/BitBake/tclibc-newlib.inc,magika,hcl,BitBake
/samples/BitBake/tclibc-newlib.inc,pygments-filename,pov,BitBake
/samples/BitBake/cmake.bbclass,pygments-filename,text,BitBake
/samples/BitBake/qtbase-native.bb,pygments-filename,blitzbasic,BitBake
/samples/BitBake/qtbase_%.bbappend,magika,groovy,BitBake
/samples/BitBake/tclibc-newlib.inc,pygments-file-content,gdscript,BitBake
/samples/BitBake/qtbase_%.bbappend,pygments-file-content,actionscript3,BitBake
/samples/Blade/hello.blade.php,pygments-filename,php,Blade
/samples/Blade/hello.blade,pygments-filename,text,Blade
/samples/Blade/hello.blade.php,pygments-file-content,objective-c,Blade
/samples/BlitzBasic/HalfAndDouble.bb,pygments-file-content,carbon,BlitzBasic
/samples/BlitzBasic/HalfAndDouble.bb,magika,prolog,BlitzBasic
/samples/BlitzBasic/LList.bb,pygments-file-content,gdscript,BlitzBasic
/samples/BlitzBasic/PObj.bb,pygments-file-content,gas,BlitzBasic
/samples/BlitzBasic/HalfAndDouble.bb,cloc,,BlitzBasic
/samples/BlitzBasic/LList.bb,magika,asm,BlitzBasic
/samples/BlitzBasic/PObj.bb,magika,autohotkey,BlitzBasic
/samples/BlitzMax/sample.bmx,magika,txt,BlitzMax
/samples/BlitzMax/sample.bmx,pygments-file-content,teratermmacro,BlitzMax
/samples/BlitzMax/sample.bmx,cloc,,BlitzMax
/samples/Bluespec/TbTL.bsv,pygments-file-content,python,Bluespec
/samples/Bluespec/TL.bsv,pygments-file-content,tsql,Bluespec
/samples/Bluespec/TbTL.bsv,magika,vhdl,Bluespec
/samples/Bluespec/TL.bsv,pygments-filename,text,Bluespec
/samples/Bluespec/TL.bsv,magika,verilog,Bluespec
/samples/Bluespec/TL.bsv,cloc,,Bluespec
/samples/Bluespec BH/CGetPut.bs,hyperpolyglot,,Bluespec BH
/samples/Bluespec BH/CGetPut.bs,go-enry,Bikeshed,Bluespec BH
/samples/Bluespec BH/CGetPut.bs,pygments-filename,text,Bluespec BH
/samples/Bluespec BH/CGetPut.bs,magika,haskell,Bluespec BH
/samples/Boogie/Bubble.bpl,magika,lisp,Boogie
/samples/Boogie/Bubble.bpl,hyperpolyglot,,Boogie
/samples/Boogie/TuringFactorial.bpl,magika,c,Boogie
/samples/Boogie/ticket.bpl,pygments-file-content,objective-c,Boogie
/samples/Boogie/TuringFactorial.bpl,pygments-file-content,gdscript,Boogie
/samples/Boogie/Bubble.bpl,pygments-file-content,tsql,Boogie
/samples/Brainfuck/helloworld.bf,magika,javascript,Brainfuck
/samples/Brainfuck/factor.b,magika,txt,Brainfuck
/samples/Brainfuck/helloworld.bf,cloc,,Brainfuck
/samples/Brainfuck/helloworld.bf,pygments-file-content,splus,Brainfuck
/samples/Brainfuck/fib100.bf,magika,markdown,Brainfuck
/samples/Brainfuck/factor.b,pygments-filename,limbo,Brainfuck
/samples/Brainfuck/hello.bf,magika,scss,Brainfuck
/samples/BrighterScript/RowListExample.bs,pygments-file-content,carbon,BrighterScript
/samples/BrighterScript/SimpleGrid.bs,pygments-file-content,tsql,BrighterScript
/samples/BrighterScript/Main.bs,pygments-file-content,python,BrighterScript
/samples/BrighterScript/RowListExample.bs,magika,vba,BrighterScript
/samples/BrighterScript/RowListExample.bs,hyperpolyglot,,BrighterScript
/samples/BrighterScript/RowListExample.bs,pygments-filename,text,BrighterScript
/samples/Brightscript/SimpleGrid.brs,pygments-filename,text,Brightscript
/samples/Brightscript/SimpleGrid.brs,pygments-file-content,tsql,Brightscript
/samples/Brightscript/SimpleGrid.brs,magika,vba,Brightscript
/samples/Browserslist/filenames/.browserslistrc,pygments-file-content,tsql,Browserslist
/samples/Browserslist/filenames/browserslist,pygments-filename,text,Browserslist
/samples/Browserslist/filenames/browserslist,magika,ini,Browserslist
/samples/Browserslist/filenames/browserslist,hyperpolyglot,,Browserslist
/samples/C/readline.cats,pygments-filename,text,C
/samples/C/process.c,pygments-file-content,tsql,C
/samples/C/Nightmare.h,cloc,C/C++ Header,C
/samples/C/vfs.h,pygments-file-content,carbon,C
/samples/C/2D.C,cloc,C++,C
/samples/C/script,cloc,,C
/samples/C/exception.zep.h,pygments-file-content,scdoc,C
/samples/C/exception.zep.h,magika,sql,C
/samples/C/rfc_string.h,pygments-file-content,objective-c,C
/samples/C/syscalldefs.h,pygments-file-content,gdscript,C
/samples/C/2D.H,pygments-filename,cpp,C
/samples/C#/chart-process-memory.linq,pygments-filename,text,C#
/samples/C#/chart-process-memory.linq,pygments-file-content,objective-c,C#
/samples/C#/build.cake,pygments-file-content,gdscript,C#
/samples/C#/MongoExpressionVisitor.cs,pygments-file-content,tsql,C#
/samples/C#/_CodeSugarIO.DriveInfo.cs.pp,hyperpolyglot,Pascal,C#
/samples/C#/chart-process-memory.linq,hyperpolyglot,,C#
/samples/C#/AssemblyInfo.cs,pygments-filename,csharp,C#
/samples/C#/_CodeSugarIO.DriveInfo.cs.pp,cloc,Puppet,C#
/samples/C#/AssemblyInfo.cs,magika,cs,C#
/samples/C#/_CodeSugarIO.DriveInfo.cs.pp,magika,pascal,C#
/samples/C#/chart-process-memory.linq,magika,powershell,C#
/samples/C#/build.cake,magika,javascript,C#
/samples/C#/build.cake,cloc,Cake Build Script,C#
/samples/C#/_CodeSugarIO.DriveInfo.cs.pp,pygments-file-content,xml,C#
/samples/C#/_CodeSugarIO.DriveInfo.cs.pp,pygments-filename,puppet,C#
/samples/C#/BsonPropertyValue.cs,pygments-file-content,carbon,C#
/samples/C++/simple.re,magika,lisp,C++
/samples/C++/hello.ino,magika,dart,C++
/samples/C++/Memory16F88.h,cloc,C/C++ Header,C++
/samples/C++/hello.ino,pygments-file-content,teratermmacro,C++
/samples/C++/metrics.h,pygments-file-content,gdscript,C++
/samples/C++/v8.h,pygments-file-content,carbon,C++
/samples/C++/hello.ino,cloc,Arduino Sketch,C++
/samples/C++/grpc.pb.cc,pygments-file-content,scilab,C++
/samples/C++/simple.re,pygments-file-content,scdoc,C++
/samples/C++/scanner.cc,pygments-file-content,tsql,C++
/samples/C++/module.ixx,pygments-file-content,python,C++
/samples/C++/bar.hpp,pygments-file-content,css+lasso,C++
/samples/C++/cvsignore.re,cloc,ReasonML,C++
/samples/C++/module.ixx,cloc,Visual Studio Module,C++
/samples/C++/constexpr_header.h,magika,javascript,C++
/samples/C++/NoDiscard.h,hyperpolyglot,C,C++
/samples/C++/Entity.h,pygments-filename,c,C++
/samples/C++/cvsignore.re,pygments-filename,reasonml,C++
/samples/C++/hello.ino,pygments-filename,arduino,C++
/samples/C++/vtkSparseArray.txx,hyperpolyglot,,C++
/samples/C++/PackageInfoParser.cpp,pygments-filename,cpp,C++
/samples/C++/ClasspathVMSystemProperties.inc,pygments-filename,pov,C++
/samples/C++/epoll_reactor.ipp,pygments-filename,text,C++
/samples/CAP CDS/cat-service.cds,hyperpolyglot,,CAP CDS
/samples/CAP CDS/cat-service.cds,magika,scss,CAP CDS
/samples/CAP CDS/common.cds,magika,verilog,CAP CDS
/samples/CAP CDS/admin-service.cds,magika,cs,CAP CDS
/samples/CAP CDS/cat-service.cds,pygments-filename,text,CAP CDS
/samples/CIL/certfile.cil,magika,clojure,CIL
/samples/CIL/guix-daemon.cil,pygments-file-content,carbon,CIL
/samples/CIL/guix-daemon.cil,hyperpolyglot,,CIL
/samples/CIL/certfile.cil,pygments-file-content,gdscript,CIL
/samples/CIL/guix-daemon.cil,magika,lisp,CIL
/samples/CIL/guix-daemon.cil,pygments-filename,text,CIL
/samples/CLIPS/demo.clp,pygments-file-content,gdscript,CLIPS
/samples/CLIPS/demo.clp,magika,lisp,CLIPS
/samples/CLIPS/demo.clp,pygments-filename,text,CLIPS
/samples/CLIPS/sudoku.clp,pygments-file-content,splus,CLIPS
/samples/CLIPS/sudoku.clp,cloc,,CLIPS
/samples/CMake/sample5.cmake,pygments-file-content,gdscript,CMake
/samples/CMake/uninstall.cmake.in,pygments-file-content,objective-c,CMake
/samples/CMake/uninstall.cmake.in,pygments-filename,text,CMake
/samples/COBOL/hello_world.ccp,pygments-file-content,componentpascal,COBOL
/samples/COBOL/hello_world.cbl,magika,fortran,COBOL
/samples/COBOL/hello_world.cbl,pygments-filename,cobolfree,COBOL
/samples/COBOL/hello_world.ccp,pygments-filename,text,COBOL
/samples/COBOL/simple.cpy,pygments-file-content,cbmbas,COBOL
/samples/CODEOWNERS/filenames/CODEOWNERS,hyperpolyglot,,CODEOWNERS
/samples/CODEOWNERS/filenames/CODEOWNERS,pygments-filename,text,CODEOWNERS
/samples/CODEOWNERS/filenames/CODEOWNERS,magika,makefile,CODEOWNERS
/samples/CODEOWNERS/filenames/CODEOWNERS,pygments-file-content,tsql,CODEOWNERS
/samples/CSON/config.cson,pygments-file-content,actionscript3,CSON
/samples/CSON/base.cson,magika,coffeescript,CSON
/samples/CSON/wercker-status.cson,magika,snap,CSON
