filename,tool_configuration,language,ground-truth
/samples/Roff/foo.3p,starcoder2-3b,Python,Roff
/samples/Roff/trekmanual.nr,starcoder2-3b,C++,Roff
/samples/Roff/roff.1in,starcoder2-3b,⚠️ Skipping file due to encoding error: /samples/Roff/roff.1in,Roff
/samples/Roff/printf.3in,starcoder2-3b,C,Roff
/samples/Roff/he.mdoc,starcoder2-3b,Detect,Roff
/samples/Roff/Tcl.n,starcoder2-3b,Tcl,Roff
/samples/Roff/an-ext.tmac,starcoder2-3b,2,Roff
/samples/Roff/man.1m,starcoder2-3b,C,Roff
/samples/Altium Designer/Sample Output Job.OutJob,starcoder2-3b,OutputJobFile,Altium Designer
/samples/Altium Designer/Sample Board Design.PcbDoc,starcoder2-3b,Python,Altium Designer
/samples/Altium Designer/Sample Schematic Sheet.SchDoc,starcoder2-3b,⚠️ Skipping file due to encoding error: /samples/Altium Designer/Sample Schematic Sheet.SchDoc,Altium Designer
/samples/Altium Designer/Sample Altium Project.PrjPcb,starcoder2-3b,],Altium Designer
/samples/MTML/categories_to_columns.mtml,starcoder2-3b,mt,MTML
/samples/Emacs Lisp/ess-julia.el,starcoder2-3b,defvar,Emacs Lisp
/samples/Emacs Lisp/filenames/abbrev_defs,starcoder2-3b,Python,Emacs Lisp
/samples/Emacs Lisp/filenames/Cask,starcoder2-3b,php,Emacs Lisp
/samples/Emacs Lisp/filenames/.abbrev_defs,starcoder2-3b,define,Emacs Lisp
/samples/Emacs Lisp/filenames/Project.ede,starcoder2-3b,Object,Emacs Lisp
/samples/Emacs Lisp/filenames/.gnus,starcoder2-3b,Python,Emacs Lisp
/samples/Emacs Lisp/filenames/_emacs,starcoder2-3b,Python,Emacs Lisp
/samples/Emacs Lisp/filenames/.viper,starcoder2-3b,Python,Emacs Lisp
/samples/Emacs Lisp/filenames/.spacemacs,starcoder2-3b,List,Emacs Lisp
/samples/Emacs Lisp/.emacs.desktop,starcoder2-3b,Python,Emacs Lisp
/samples/Emacs Lisp/dude.el,starcoder2-3b,Python,Emacs Lisp
/samples/SSH Config/filenames/sshd-config,starcoder2-3b,Python,SSH Config
/samples/SSH Config/filenames/sshd_config,starcoder2-3b,Python,SSH Config
/samples/SSH Config/filenames/ssh-config,starcoder2-3b,Python,SSH Config
/samples/SSH Config/filenames/sshconfig.snip,starcoder2-3b,Python,SSH Config
/samples/SSH Config/filenames/ssh_config,starcoder2-3b,Python,SSH Config
/samples/SSH Config/filenames/sshconfig,starcoder2-3b,Python,SSH Config
/samples/RobotFramework/keyword_driven.robot,starcoder2-3b,Python,RobotFramework
/samples/RobotFramework/keywords.resource,starcoder2-3b,Python,RobotFramework
/samples/RobotFramework/gherkin.robot,starcoder2-3b,Python,RobotFramework
/samples/RobotFramework/data_driven.robot,starcoder2-3b,Python,RobotFramework
/samples/Rez/gui_mac.r,starcoder2-3b,Python,Rez
/samples/Rez/dialog.r,starcoder2-3b,C++,Rez
/samples/Rez/Rezilla_DITL.r,starcoder2-3b,StaticText,Rez
/samples/Caddyfile/acmeserver.Caddyfile,starcoder2-3b,Python,Caddyfile
/samples/Caddyfile/reverseproxy.caddyfile,starcoder2-3b,Python,Caddyfile
/samples/PureBasic/Memory.pbi,starcoder2-3b,Detect,PureBasic
/samples/PureBasic/Example_Sine.pb,starcoder2-3b,Sine,PureBasic
/samples/X PixMap/stick-unfocus.xpm,starcoder2-3b,Python,X PixMap
/samples/X PixMap/cc-public_domain_mark_white.pm,starcoder2-3b,Python,X PixMap
/samples/Avro IDL/user.avdl,starcoder2-3b,C++,Avro IDL
/samples/C/custom_extensions.c,starcoder2-3b,Python,C
/samples/C/redis.c,starcoder2-3b,C++,C
/samples/C/hello.c,starcoder2-3b,Python,C
/samples/C/ip4.h,starcoder2-3b,C++,C
/samples/C/driver.h,starcoder2-3b,C++,C
/samples/C/color.h,starcoder2-3b,Python,C
/samples/C/http_parser.c,starcoder2-3b,Python,C
/samples/C/git.c,starcoder2-3b,Detect,C
/samples/C/Field.h,starcoder2-3b,C++,C
/samples/C/rpc.h,starcoder2-3b,Python,C
/samples/C/readline.cats,starcoder2-3b,C++,C
/samples/C/cpuid.h,starcoder2-3b,C++,C
/samples/C/exception.zep.h,starcoder2-3b,PHP,C
/samples/C/2D.C,starcoder2-3b,Detect,C
/samples/C/bitmap.h,starcoder2-3b,C++,C
/samples/C/info.h,starcoder2-3b,C++,C
/samples/C/script,starcoder2-3b,Generic,C
/samples/C/scheduler.h,starcoder2-3b,C++,C
/samples/C/blob.c,starcoder2-3b,C++,C
/samples/C/commit.h,starcoder2-3b,Python,C
/samples/C/sgd_fast.c,starcoder2-3b,Python,C
/samples/C/Arduino.cats,starcoder2-3b,C++,C
/samples/C/jni_layer.h,starcoder2-3b,C++,C
/samples/C/portio.h,starcoder2-3b,C++,C
/samples/C/syscalls.h,starcoder2-3b,C++,C
/samples/C/asm.h,starcoder2-3b,C++,C
/samples/C/http_parser.h,starcoder2-3b,C++,C
/samples/C/yajl.c,starcoder2-3b,statStr,C
/samples/C/Nightmare.h,starcoder2-3b,C++,C
/samples/C/elf.h,starcoder2-3b,C++,C
/samples/C/hello.h,starcoder2-3b,Python,C
/samples/C/rdiscount.c,starcoder2-3b,Python,C
/samples/C/vfs.h,starcoder2-3b,C++,C
/samples/C/bootstrap.h,starcoder2-3b,object,C
/samples/C/pqiv.h,starcoder2-3b,Python,C
/samples/C/markdown.c,starcoder2-3b,Python,C
/samples/C/wglew.h,starcoder2-3b,C++,C
/samples/C/vmem.h,starcoder2-3b,struct,C
/samples/C/exception.zep.c,starcoder2-3b,Detect,C
/samples/C/multiboot.h,starcoder2-3b,Detect,C
/samples/C/rf_io.h,starcoder2-3b,C++,C
/samples/C/syscalldefs.h,starcoder2-3b,C++,C
/samples/C/process.c,starcoder2-3b,Python,C
/samples/C/filter.h,starcoder2-3b,Detect,C
/samples/C/NWMan.h,starcoder2-3b,C++,C
/samples/C/array.c,starcoder2-3b,C++,C
/samples/C/fudge_node.c,starcoder2-3b,Python,C
/samples/C/ArrowLeft.h,starcoder2-3b,C++,C
/samples/C/commit.c,starcoder2-3b,Detect,C
/samples/C/GLKMatrix4.h,starcoder2-3b,",",C
/samples/KiCad Schematic/ciaaConector.sch,starcoder2-3b,C++,KiCad Schematic
/samples/KiCad Schematic/gedda-junk.sch,starcoder2-3b,Python,KiCad Schematic
/samples/KiCad Schematic/buzzer.sch,starcoder2-3b,C,KiCad Schematic
/samples/KiCad Schematic/Volume.sch,starcoder2-3b,C++,KiCad Schematic
/samples/KiCad Schematic/buttons.sch,starcoder2-3b,Detect,KiCad Schematic
/samples/KiCad Schematic/rpi-cm4-carrier-template.kicad_sch,starcoder2-3b,Python,KiCad Schematic
/samples/KiCad Schematic/ultimate-temp-controller.sch,starcoder2-3b,Python,KiCad Schematic
/samples/C#/BsonPropertyValue.cs,starcoder2-3b,Python,C#
/samples/C#/build.cake,starcoder2-3b,///////////////////////////////////////////////////////////////////////////////,C#
/samples/C#/SimpleHttpServer.cs,starcoder2-3b,Python,C#
/samples/C#/_CodeSugarIO.DriveInfo.cs.pp,starcoder2-3b,if,C#
/samples/C#/AssemblyInfo.cs,starcoder2-3b,Python,C#
/samples/E/Extends.E,starcoder2-3b,Python,E
/samples/E/Functions.E,starcoder2-3b,Python,E
/samples/E/Guards.E,starcoder2-3b,to,E
/samples/E/atomic-updates.E,starcoder2-3b,Python,E
/samples/E/IO.E,starcoder2-3b,Python,E
/samples/E/Promises.E,starcoder2-3b,Python,E
/samples/E/minChat.E,starcoder2-3b,Python,E
/samples/ShellSession/simple.sh-session,starcoder2-3b,echo,ShellSession
/samples/ShellSession/gem-install.sh-session,starcoder2-3b,Python,ShellSession
/samples/ShellSession/dollar.sh-session,starcoder2-3b,echo,ShellSession
/samples/Blade/hello.blade,starcoder2-3b,Python,Blade
/samples/Blade/hello.blade.php,starcoder2-3b,Python,Blade
/samples/Opa/hello_syntax1.opa,starcoder2-3b,Python,Opa
/samples/Opa/hello_syntax2.opa,starcoder2-3b,JavaScript,Opa
/samples/Shen/graph.shen,starcoder2-3b,Python,Shen
/samples/Shen/json.shen,starcoder2-3b,define,Shen
/samples/G-code/duettest.g,starcoder2-3b,Python,G-code
/samples/G-code/square.g,starcoder2-3b,Python,G-code
/samples/G-code/ghLogo.cnc,starcoder2-3b,Python,G-code
/samples/EQ/SEButtonEntity.eq,starcoder2-3b,Detect,EQ
/samples/EQ/HTTPServerVirtualHostListener.eq,starcoder2-3b,C++,EQ
/samples/EQ/String.eq,starcoder2-3b,Python,EQ
/samples/Win32 Message File/logmess.mc,starcoder2-3b,C++,Win32 Message File
/samples/Scilab/scilab_script.sce,starcoder2-3b,Python,Scilab
/samples/Scilab/scilab_test.tst,starcoder2-3b,Python,Scilab
/samples/Scilab/scilab_function.sci,starcoder2-3b,C++,Scilab
/samples/q/ml.q,starcoder2-3b,C++,q
/samples/q/tq.q,starcoder2-3b,Python,q
/samples/AL/ALIssueList.al,starcoder2-3b,C#,AL
/samples/AL/RefreshALIssuesCode.al,starcoder2-3b,name,AL
/samples/AL/ALIssue.al,starcoder2-3b,C++,AL
/samples/RPGLE/fizzbuzz.rpgle,starcoder2-3b,free,RPGLE
/samples/RPGLE/sms_h.rpgle,starcoder2-3b,free,RPGLE
/samples/RPGLE/ifsread.rpgle,starcoder2-3b,Python,RPGLE
/samples/RPGLE/sms.sqlrpgle,starcoder2-3b,Detect,RPGLE
/samples/RPGLE/psds.rpgle,starcoder2-3b,free,RPGLE
/samples/RPGLE/qcmdexc_ex.rpgle,starcoder2-3b,free,RPGLE
/samples/RPGLE/bfint.sqlrpgle,starcoder2-3b,C,RPGLE
/samples/RPGLE/dspf.rpgle,starcoder2-3b,C++,RPGLE
/samples/RPGLE/anilist.sqlrpgle,starcoder2-3b,en,RPGLE
/samples/Erlang/single-context.es,starcoder2-3b,Detect,Erlang
/samples/Erlang/elixir_parser.yrl,starcoder2-3b,Python,Erlang
/samples/Erlang/sample.app.src,starcoder2-3b,application,Erlang
/samples/Erlang/record_helper.erl,starcoder2-3b,Python,Erlang
/samples/Erlang/filenames/rebar.config.lock,starcoder2-3b,Python,Erlang
/samples/Erlang/filenames/rebar.config,starcoder2-3b,Detect,Erlang
/samples/Erlang/hello.escript,starcoder2-3b,escript,Erlang
/samples/Erlang/record_utils.erl,starcoder2-3b,Python,Erlang
/samples/PostCSS/sample.postcss,starcoder2-3b,Python,PostCSS
/samples/PostCSS/sample.pcss,starcoder2-3b,Python,PostCSS
/samples/TeX/beispiel.toc,starcoder2-3b,begin,TeX
/samples/TeX/authortitle.cbx,starcoder2-3b,Python,TeX
/samples/TeX/english.lbx,starcoder2-3b,ProvidesFile,TeX
/samples/TeX/reedthesis.cls,starcoder2-3b,usepackage,TeX
/samples/TeX/perl.toc,starcoder2-3b,begin,TeX
/samples/TeX/verbose.bbx,starcoder2-3b,Python,TeX
/samples/TeX/problemset.cls,starcoder2-3b,% =====================================,TeX
/samples/AspectJ/CacheAspect.aj,starcoder2-3b,Java,AspectJ
/samples/AspectJ/OptimizeRecursionCache.aj,starcoder2-3b,Java,AspectJ
/samples/Browserslist/filenames/.browserslistrc,starcoder2-3b,Python,Browserslist
/samples/Browserslist/filenames/browserslist,starcoder2-3b,Python,Browserslist
/samples/Handlebars/each.hbs,starcoder2-3b,ul,Handlebars
/samples/Handlebars/basic.handlebars,starcoder2-3b,ul,Handlebars
/samples/Slash/brainfuck.sl,starcoder2-3b,Python,Slash
/samples/CodeQL/ql-cobol-sample.ql,starcoder2-3b,Cobol,CodeQL
/samples/CodeQL/ql-sample.ql,starcoder2-3b,C#,CodeQL
/samples/CodeQL/qll-sample3.qll,starcoder2-3b,Python,CodeQL
/samples/CodeQL/qll-sample1.qll,starcoder2-3b,C++,CodeQL
/samples/CodeQL/qll-sample2.qll,starcoder2-3b,isPython,CodeQL
/samples/CodeQL/tree-sitter-sample.ql,starcoder2-3b,Python,CodeQL
/samples/Faust/lowCut.dsp,starcoder2-3b,C++,Faust
/samples/Faust/FFT.dsp,starcoder2-3b,Python,Faust
/samples/Charity/example.ch,starcoder2-3b,%,Charity
/samples/TypeScript/proto.ts,starcoder2-3b,Python,TypeScript
/samples/TypeScript/classes.ts,starcoder2-3b,Python,TypeScript
/samples/TypeScript/promisified_cp.cts,starcoder2-3b,Python,TypeScript
/samples/TypeScript/hello.ts,starcoder2-3b,Python,TypeScript
/samples/TypeScript/conditionParser.mts,starcoder2-3b,Python,TypeScript
/samples/TypeScript/cache.ts,starcoder2-3b,Python,TypeScript
/samples/ImageJ Macro/batch of ratiometric FRET using IO settings.ijm,starcoder2-3b,C,ImageJ Macro
/samples/ImageJ Macro/simple.ijm,starcoder2-3b,Java,ImageJ Macro
/samples/VCL/varnish2_default.vcl,starcoder2-3b,Python,VCL
/samples/VCL/varnish3_default.vcl,starcoder2-3b,C,VCL
/samples/Kickstart/sample_end.ks,starcoder2-3b,Python,Kickstart
/samples/Kickstart/mysql.ks,starcoder2-3b,Detect,Kickstart
/samples/Kickstart/fedora-32-live-jam-xfce-pipewire.ks,starcoder2-3b,fr,Kickstart
/samples/B4X/OAuth.bas.bas,starcoder2-3b,Detect,B4X
/samples/B4X/B4XMainPage.bas,starcoder2-3b,B4A,B4X
/samples/B4X/RequestsManager.bas,starcoder2-3b,Python,B4X
/samples/Frege/Concurrent.fr,starcoder2-3b,Haskell,Frege
/samples/Frege/SwingExamples.fr,starcoder2-3b,Haskell,Frege
/samples/Frege/Sudoku.fr,starcoder2-3b,Python,Frege
/samples/WDL/hello.wdl,starcoder2-3b,Python,WDL
/samples/WDL/ifs_in_scatters.wdl,starcoder2-3b,Python,WDL
/samples/WDL/fq.wdl,starcoder2-3b,Python,WDL
/samples/WDL/passingfiles.wdl,starcoder2-3b,Python,WDL
/samples/FreeMarker/example.ftl,starcoder2-3b,Python,FreeMarker
/samples/FreeMarker/layout.ftl,starcoder2-3b,#list,FreeMarker
/samples/2-Dimensional Array/appearance.2da,starcoder2-3b,Python,2-Dimensional Array
/samples/2-Dimensional Array/tailmodel.2da,starcoder2-3b,Python,2-Dimensional Array
/samples/ZenScript/sample.zs,starcoder2-3b,Python,ZenScript
/samples/Filebench WML/copyfiles.f,starcoder2-3b,C++,Filebench WML
/samples/Gradle/build.gradle,starcoder2-3b,Java,Gradle
/samples/Gradle/builder.gradle,starcoder2-3b,Java,Gradle
/samples/Witcher Script/achievement_stats.ws,starcoder2-3b,formattedStatName,Witcher Script
/samples/Witcher Script/npc_interaction.ws,starcoder2-3b,C++,Witcher Script
/samples/Apex/LanguageUtils.cls,starcoder2-3b,Chinese,Apex
/samples/Apex/ArrayUtils.cls,starcoder2-3b,*,Apex
/samples/Apex/EmailUtils.cls,starcoder2-3b,Java,Apex
/samples/Apex/GeoUtils.cls,starcoder2-3b,Python,Apex
/samples/Apex/TwilioAPI.cls,starcoder2-3b,static,Apex
/samples/Apex/BooleanUtils.cls,starcoder2-3b,Detect,Apex
/samples/Apex/AddRelatedRecord.trigger,starcoder2-3b,Java,Apex
/samples/Astro/index.astro,starcoder2-3b,---,Astro
/samples/Public Key/gpg_key.asc,starcoder2-3b,Python,Public Key
/samples/Public Key/id_rsa.asc,starcoder2-3b,Python,Public Key
/samples/Public Key/id.pub,starcoder2-3b,Python,Public Key
/samples/Public Key/id_dsa.asc,starcoder2-3b,Python,Public Key
/samples/Public Key/sunCert.asc,starcoder2-3b,Python,Public Key
/samples/Public Key/sshkey1.asc,starcoder2-3b,BEGIN,Public Key
/samples/Public Key/id_rsa.pub,starcoder2-3b,Python,Public Key
/samples/Q#/Shor.qs,starcoder2-3b,String,Q#
/samples/Q#/CustomModAdd.qs,starcoder2-3b,Python,Q#
/samples/Bluespec BH/TL.bs,starcoder2-3b,Python,Bluespec BH
/samples/Bluespec BH/CGetPut.bs,starcoder2-3b,C++,Bluespec BH
/samples/Bluespec BH/COBS.bs,starcoder2-3b,Python,Bluespec BH
/samples/Bluespec BH/TbTL.bs,starcoder2-3b,Python,Bluespec BH
/samples/Mercury/options.m,starcoder2-3b,C,Mercury
/samples/Mercury/store.m,starcoder2-3b,Detect,Mercury
/samples/Mercury/code_info.m,starcoder2-3b,c,Mercury
/samples/Mercury/rot13_concise.m,starcoder2-3b,Python,Mercury
/samples/Mercury/switch_detection_bug.m,starcoder2-3b,Python,Mercury
/samples/Mercury/rot13_ralph.m,starcoder2-3b,Python,Mercury
/samples/Mercury/rot13_verbose.m,starcoder2-3b,Python,Mercury
/samples/Mercury/polymorphism.m,starcoder2-3b,C++,Mercury
/samples/Mercury/expr.moo,starcoder2-3b,Detect,Mercury
/samples/FIGlet Font/ivrit.flf,starcoder2-3b,C,FIGlet Font
/samples/Mermaid/er-diagram.mmd,starcoder2-3b,Python,Mermaid
/samples/Mermaid/gantt.mmd,starcoder2-3b,Python,Mermaid
/samples/Mermaid/pie-chart.mermaid,starcoder2-3b,Python,Mermaid
/samples/Mermaid/requirement-diagram.mermaid,starcoder2-3b,Python,Mermaid
/samples/Mermaid/state-diagram.mmd,starcoder2-3b,Python,Mermaid
/samples/Mermaid/class-diagram.mermaid,starcoder2-3b,Python,Mermaid
/samples/Mermaid/gitgraph.mmd,starcoder2-3b,"""""""",Mermaid
/samples/Mermaid/flowchart.mmd,starcoder2-3b,Python,Mermaid
/samples/Mermaid/c4c-diagram.mermaid,starcoder2-3b,Python,Mermaid
/samples/Mermaid/sequence-diagram.mmd,starcoder2-3b,Python,Mermaid
/samples/Mermaid/user-journey.mmd,starcoder2-3b,Python,Mermaid
/samples/sed/hanoi.sed,starcoder2-3b,"""""""",sed
/samples/ReScript/RedBlackTree.res,starcoder2-3b,{,ReScript
/samples/Rust/hashmap.rs,starcoder2-3b,Copyright,Rust
/samples/Rust/task.rs,starcoder2-3b,Python,Rust
/samples/Microsoft Developer Studio Project/freeglut.dsp,starcoder2-3b,0x409,Microsoft Developer Studio Project
/samples/cURL Config/filenames/.curlrc,starcoder2-3b,Python,cURL Config
/samples/Pyret/pyret.arr,starcoder2-3b,C,Pyret
/samples/Swift/section-5.swift,starcoder2-3b,Python,Swift
/samples/Swift/section-11.swift,starcoder2-3b,Python,Swift
/samples/Swift/section-15.swift,starcoder2-3b,Python,Swift
/samples/Swift/section-19.swift,starcoder2-3b,Python,Swift
/samples/Swift/section-37.swift,starcoder2-3b,Python,Swift
/samples/Swift/section-29.swift,starcoder2-3b,Python,Swift
/samples/Swift/section-75.swift,starcoder2-3b,Python,Swift
/samples/Swift/section-27.swift,starcoder2-3b,Python,Swift
/samples/Swift/section-3.swift,starcoder2-3b,Python,Swift
/samples/Swift/section-45.swift,starcoder2-3b,Python,Swift
/samples/Swift/section-65.swift,starcoder2-3b,Python,Swift
/samples/Swift/section-51.swift,starcoder2-3b,Python,Swift
/samples/Swift/section-7.swift,starcoder2-3b,Python,Swift
/samples/Swift/section-33.swift,starcoder2-3b,Python,Swift
/samples/Swift/section-17.swift,starcoder2-3b,Python,Swift
/samples/Swift/section-77.swift,starcoder2-3b,Python,Swift
/samples/Swift/section-47.swift,starcoder2-3b,Python,Swift
/samples/Swift/section-43.swift,starcoder2-3b,Python,Swift
/samples/Swift/section-9.swift,starcoder2-3b,Python,Swift
/samples/Swift/section-69.swift,starcoder2-3b,Python,Swift
/samples/Swift/section-13.swift,starcoder2-3b,Python,Swift
/samples/Sass/screen.sass,starcoder2-3b,Python,Sass
/samples/IDL/amespahdbidlsuite_spectrum__define.pro,starcoder2-3b,Python,IDL
/samples/IDL/mg_gcd.pro,starcoder2-3b,Python,IDL
/samples/IDL/mg_acosh.pro,starcoder2-3b,Detect,IDL
/samples/IDL/mg_trunc.pro,starcoder2-3b,Python,IDL
/samples/IDL/mg_analysis.dlm,starcoder2-3b,Python,IDL
/samples/FLUX/mbittorrent.fx,starcoder2-3b,C++,FLUX
/samples/FLUX/imageserver.fx,starcoder2-3b,C++,FLUX
/samples/FLUX/test.fx,starcoder2-3b,Python,FLUX
/samples/FLUX/gameserver.fx,starcoder2-3b,C++,FLUX
/samples/CLIPS/sudoku.clp,starcoder2-3b,Python,CLIPS
/samples/CLIPS/demo.clp,starcoder2-3b,;;;***************************,CLIPS
/samples/Groovy Server Pages/hello-var.gsp,starcoder2-3b,html,Groovy Server Pages
/samples/Groovy Server Pages/hello-resources.gsp,starcoder2-3b,r,Groovy Server Pages
/samples/Groovy Server Pages/bar.gsp,starcoder2-3b,ul,Groovy Server Pages
/samples/Groovy Server Pages/hello-pagedirective.gsp,starcoder2-3b,Python,Groovy Server Pages
/samples/Groovy/template.gtpl,starcoder2-3b,HTML,Groovy
/samples/Groovy/build.gvy,starcoder2-3b,Java,Groovy
/samples/Groovy/template.grt,starcoder2-3b,HTML,Groovy
/samples/SPARQL/foaf.sparql,starcoder2-3b,Python,SPARQL
/samples/SPARQL/string-matching.sparql,starcoder2-3b,PREFIX,SPARQL
/samples/Cypher/graphgems.cypher,starcoder2-3b,Detect,Cypher
/samples/Cypher/db_export_res.cypher,starcoder2-3b,commit,Cypher
/samples/Cypher/load_from_json.cypher,starcoder2-3b,Python,Cypher
/samples/Cypher/graphgems.cyp,starcoder2-3b,Detect,Cypher
/samples/HTML+ERB/fishbowl.html.erb.deface,starcoder2-3b,insert,HTML+ERB
/samples/HTML+ERB/index.rhtml,starcoder2-3b,languages,HTML+ERB
/samples/HTML+ERB/index.html.erb,starcoder2-3b,Python,HTML+ERB
/samples/Genero 4gl/webserv1_api.4gl,starcoder2-3b,Python,Genero 4gl
/samples/Genero 4gl/webserv1.4gl,starcoder2-3b,Python,Genero 4gl
/samples/Genero 4gl/books1.4gl,starcoder2-3b,--,Genero 4gl
/samples/Open Policy Agent/ssh.rego,starcoder2-3b,Python,Open Policy Agent
/samples/Open Policy Agent/httpapi.rego,starcoder2-3b,Python,Open Policy Agent
/samples/Open Policy Agent/kubernetes_admission.rego,starcoder2-3b,Python,Open Policy Agent
/samples/Open Policy Agent/kafka.rego,starcoder2-3b,Python,Open Policy Agent
/samples/jq/sample.jq,starcoder2-3b,Python,jq
/samples/jq/builtin.jq,starcoder2-3b,Python,jq
/samples/templ/posts.templ,starcoder2-3b,Go,templ
/samples/SubRip Text/Adding.NCL.Language.S01E01.1080p.BluRay.x264.srt,starcoder2-3b,NCL,SubRip Text
/samples/PicoLisp/simul.l,starcoder2-3b,Python,PicoLisp
/samples/XML/obj_control.object.gmx,starcoder2-3b,Python,XML
/samples/XML/sample.csl,starcoder2-3b,term,XML
/samples/XML/example.ccproj,starcoder2-3b,C#,XML
/samples/XML/Default.props,starcoder2-3b,<!--,XML
/samples/XML/MainView.ux,starcoder2-3b,App,XML
/samples/XML/FXMLSample.fxml,starcoder2-3b,php,XML
/samples/XML/battlescribe.gst,starcoder2-3b,Python,XML
/samples/XML/namespace-strict.sch,starcoder2-3b,xsl,XML
/samples/XML/libsomething.dll.config,starcoder2-3b,configuration,XML
/samples/XML/xhtml-struct-1.mod,starcoder2-3b,HeadOpts,XML
/samples/XML/example-sharedproj.shproj,starcoder2-3b,C#,XML
/samples/XML/MDM.admx,starcoder2-3b,Python,XML
/samples/XML/Demo.sfproj,starcoder2-3b,C#,XML
/samples/XML/chrome.natvis,starcoder2-3b,Python,XML
/samples/XML/msbuild-example.proj,starcoder2-3b,Detect,XML
/samples/XML/src.builds,starcoder2-3b,C#,XML
/samples/XML/pt_BR.ts,starcoder2-3b,Python,XML
/samples/XML/Strings.resx,starcoder2-3b,php,XML
/samples/XML/real-estate.mjml,starcoder2-3b,mj,XML
/samples/XML/module.ant,starcoder2-3b,php,XML
/samples/XML/sample.targets,starcoder2-3b,Python,XML
/samples/XML/demo.hzp,starcoder2-3b,C,XML
/samples/XML/pt_BR.xml,starcoder2-3b,Python,XML
/samples/XML/dependency-example.depproj,starcoder2-3b,C#,XML
/samples/XML/receiver.ncl,starcoder2-3b,Python,XML
/samples/XML/racoon.mjml,starcoder2-3b,mj,XML
/samples/XML/CSharpVSPackage.vstemplate,starcoder2-3b,CSharp,XML
/samples/XML/nproj-sample.nproj,starcoder2-3b,C#,XML
