filename,tool_configuration,language,ground-truth
/samples/JSON with Comments/RunBuild.sublime-macro,claude-3-5-sonnet-end2000,JSON,JSON with Comments
/samples/JSON with Comments/CLIPS.sublime-settings,claude-3-5-sonnet-end2000,JSON,JSON with Comments
/samples/JSON with Comments/Default.sublime-keymap,claude-3-5-sonnet-end2000,JSON,JSON with Comments
/samples/JSON with Comments/Dart.sublime-project,claude-3-5-sonnet-end2000,JSON,JSON with Comments
/samples/JSON with Comments/filenames/.swcrc,claude-3-5-sonnet-end2000,JSON,JSON with Comments
/samples/JSON with Comments/filenames/language-configuration.json,claude-3-5-sonnet-end2000,JSON,JSON with Comments
/samples/JSON with Comments/filenames/.jshintrc,claude-3-5-sonnet-end2000,JSON,JSON with Comments
/samples/JSON with Comments/filenames/tslint.json,claude-3-5-sonnet-end2000,JSON,JSON with Comments
/samples/JSON with Comments/filenames/jsconfig.json,claude-3-5-sonnet-end2000,JavaScript,JSON with Comments
/samples/JSON with Comments/filenames/.jscsrc,claude-3-5-sonnet-end2000,JSON,JSON with Comments
/samples/JSON with Comments/filenames/devcontainer.json,claude-3-5-sonnet-end2000,Go,JSON with Comments
/samples/JSON with Comments/filenames/.jslintrc,claude-3-5-sonnet-end2000,JSON,JSON with Comments
/samples/JSON with Comments/filenames/tsconfig.json,claude-3-5-sonnet-end2000,JSON,JSON with Comments
/samples/JSON with Comments/filenames/.babelrc,claude-3-5-sonnet-end2000,JSON,JSON with Comments
/samples/JSON with Comments/filenames/.eslintrc.json,claude-3-5-sonnet-end2000,JSON,JSON with Comments
/samples/JSON with Comments/JavaDoc Add Line.sublime-macro,claude-3-5-sonnet-end2000,JSON,JSON with Comments
/samples/JSON with Comments/plyr.code-workspace,claude-3-5-sonnet-end2000,JSON,JSON with Comments
/samples/RBS/cli.rbs,claude-3-5-sonnet-end2000,Ruby,RBS
/samples/Bluespec BH/TL.bs,claude-3-5-sonnet-end2000,Haskell,Bluespec BH
/samples/Bluespec BH/CGetPut.bs,claude-3-5-sonnet-end2000,Haskell,Bluespec BH
/samples/Bluespec BH/COBS.bs,claude-3-5-sonnet-end2000,Haskell,Bluespec BH
/samples/Bluespec BH/TbTL.bs,claude-3-5-sonnet-end2000,Verilog,Bluespec BH
/samples/Maven POM/filenames/pom.xml,claude-3-5-sonnet-end2000,XML,Maven POM
/samples/FIGlet Font/ivrit.flf,claude-3-5-sonnet-end2000,JSON,FIGlet Font
/samples/Literate CoffeeScript/pixi.coffee.md,claude-3-5-sonnet-end2000,CoffeeScript,Literate CoffeeScript
/samples/Literate CoffeeScript/scope.litcoffee,claude-3-5-sonnet-end2000,CoffeeScript,Literate CoffeeScript
/samples/Lasso/knop.las,claude-3-5-sonnet-end2000,JavaScript,Lasso
/samples/Pic/dextroamphetamine.chem,claude-3-5-sonnet-end2000,ChemFig,Pic
/samples/Pic/ritalin.chem,claude-3-5-sonnet-end2000,ChemFig,Pic
/samples/Elm/QuickSort.elm,claude-3-5-sonnet-end2000,Haskell,Elm
/samples/Elm/Tree.elm,claude-3-5-sonnet-end2000,Haskell,Elm
/samples/Snakemake/snakemake-calling.smk,claude-3-5-sonnet-end2000,Python,Snakemake
/samples/Snakemake/snakemake-mapping.smk,claude-3-5-sonnet-end2000,Python,Snakemake
/samples/Snakemake/template.snakefile,claude-3-5-sonnet-end2000,Python,Snakemake
/samples/Snakemake/filenames/Snakefile,claude-3-5-sonnet-end2000,Python,Snakemake
/samples/Latte/layout.latte,claude-3-5-sonnet-end2000,HTML,Latte
/samples/DIGITAL Command Language/ghostpdl_zlib_make_vms.com,claude-3-5-sonnet-end2000,DCL,DIGITAL Command Language
/samples/DIGITAL Command Language/vmsbackup_build.com,claude-3-5-sonnet-end2000,DCL,DIGITAL Command Language
/samples/DIGITAL Command Language/libxslt_build.com,claude-3-5-sonnet-end2000,DCL,DIGITAL Command Language
/samples/DIGITAL Command Language/fis_gtm_kitinstal.com,claude-3-5-sonnet-end2000,DCL,DIGITAL Command Language
/samples/CoNLL-U/en-ud-test-abridged.conllu,claude-3-5-sonnet-end2000,JSON,CoNLL-U
/samples/CoNLL-U/CF1.conllu,claude-3-5-sonnet-end2000,CoNLL,CoNLL-U
/samples/CoNLL-U/ug-ud-test-abridged.conllu,claude-3-5-sonnet-end2000,JSON,CoNLL-U
/samples/Smali/Subject.smali,claude-3-5-sonnet-end2000,Java,Smali
/samples/Smali/ActionBarDrawerToggle.smali,claude-3-5-sonnet-end2000,Java,Smali
/samples/Smali/WbxmlSerializer.smali,claude-3-5-sonnet-end2000,Java,Smali
/samples/CoffeeScript/hello.coffee,claude-3-5-sonnet-end2000,JavaScript,CoffeeScript
/samples/Pkl/Parser.pkl,claude-3-5-sonnet-end2000,Kotlin,Pkl
/samples/Git Config/aliases.gitconfig,claude-3-5-sonnet-end2000,Git,Git Config
/samples/Git Config/filenames/.gitmodules,claude-3-5-sonnet-end2000,Git,Git Config
/samples/Git Config/filenames/.gitconfig,claude-3-5-sonnet-end2000,Git,Git Config
/samples/LookML/comments.view.lookml,claude-3-5-sonnet-end2000,charleston,LookML
/samples/HTML+ECR/greeting.ecr,claude-3-5-sonnet-end2000,Ruby,HTML+ECR
/samples/Soong/filenames/Android.bp,claude-3-5-sonnet-end2000,Java,Soong
/samples/KiCad Schematic/ciaaConector.sch,claude-3-5-sonnet-end2000,KiCad,KiCad Schematic
/samples/KiCad Schematic/buzzer.sch,claude-3-5-sonnet-end2000,KiCad,KiCad Schematic
/samples/KiCad Schematic/Volume.sch,claude-3-5-sonnet-end2000,KiCad,KiCad Schematic
/samples/KiCad Schematic/buttons.sch,claude-3-5-sonnet-end2000,KiCad,KiCad Schematic
/samples/KiCad Schematic/gedda-junk.sch,claude-3-5-sonnet-end2000,Unknown,KiCad Schematic
/samples/KiCad Schematic/ultimate-temp-controller.sch,claude-3-5-sonnet-end2000,KiCad,KiCad Schematic
/samples/KiCad Schematic/rpi-cm4-carrier-template.kicad_sch,claude-3-5-sonnet-end2000,KiCad,KiCad Schematic
/samples/Protocol Buffer/addressbook.proto,claude-3-5-sonnet-end2000,Protocol,Protocol Buffer
/samples/SMT/queen10-1.smt2,claude-3-5-sonnet-end2000,LISP,SMT
/samples/Polar/gitclub.polar,claude-3-5-sonnet-end2000,Rego,Polar
/samples/Go Checksums/filenames/go.sum,claude-3-5-sonnet-end2000,Go,Go Checksums
/samples/Go Checksums/filenames/go.work.sum,claude-3-5-sonnet-end2000,Go,Go Checksums
/samples/mIRC Script/torncity-tsspy.mrc,claude-3-5-sonnet-end2000,mIRC,mIRC Script
/samples/mIRC Script/torncity-tcbot.mrc,claude-3-5-sonnet-end2000,mIRC,mIRC Script
/samples/mIRC Script/AutoHostmeBot.mrc,claude-3-5-sonnet-end2000,mIRC,mIRC Script
/samples/mIRC Script/torncity-apiprofile.mrc,claude-3-5-sonnet-end2000,mIRC,mIRC Script
/samples/Altium Designer/Sample Altium Project.PrjPcb,claude-3-5-sonnet-end2000,INI,Altium Designer
/samples/Altium Designer/Sample Board Design.PcbDoc,claude-3-5-sonnet-end2000,JSON,Altium Designer
/samples/Altium Designer/Sample Output Job.OutJob,claude-3-5-sonnet-end2000,INI,Altium Designer
/samples/Altium Designer/Sample Schematic Sheet.SchDoc,claude-3-5-sonnet-end2000,Skipping file due to encoding error: /samples/Altium Designer/Sample Schematic Sheet.SchDoc,Altium Designer
/samples/Emacs Lisp/.emacs.desktop,claude-3-5-sonnet-end2000,Emacs,Emacs Lisp
/samples/Emacs Lisp/ess-julia.el,claude-3-5-sonnet-end2000,Emacs,Emacs Lisp
/samples/Emacs Lisp/dude.el,claude-3-5-sonnet-end2000,Lisp,Emacs Lisp
/samples/Emacs Lisp/filenames/abbrev_defs,claude-3-5-sonnet-end2000,Emacs,Emacs Lisp
/samples/Emacs Lisp/filenames/Cask,claude-3-5-sonnet-end2000,Emacs,Emacs Lisp
/samples/Emacs Lisp/filenames/Project.ede,claude-3-5-sonnet-end2000,Emacs,Emacs Lisp
/samples/Emacs Lisp/filenames/.gnus,claude-3-5-sonnet-end2000,Emacs,Emacs Lisp
/samples/Emacs Lisp/filenames/.abbrev_defs,claude-3-5-sonnet-end2000,Emacs,Emacs Lisp
/samples/Emacs Lisp/filenames/.spacemacs,claude-3-5-sonnet-end2000,Emacs,Emacs Lisp
/samples/Emacs Lisp/filenames/_emacs,claude-3-5-sonnet-end2000,Emacs,Emacs Lisp
/samples/Emacs Lisp/filenames/.viper,claude-3-5-sonnet-end2000,Emacs,Emacs Lisp
/samples/Filebench WML/copyfiles.f,claude-3-5-sonnet-end2000,Filebench,Filebench WML
/samples/Jest Snapshot/css.test.tsx.snap,claude-3-5-sonnet-end2000,SVG,Jest Snapshot
/samples/Just/kitchen-sink.just,claude-3-5-sonnet-end2000,PowerShell,Just
/samples/Just/filenames/Justfile,claude-3-5-sonnet-end2000,Makefile,Just
/samples/Linker Script/link.ld,claude-3-5-sonnet-end2000,Linker,Linker Script
/samples/Linker Script/vmlinux.lds,claude-3-5-sonnet-end2000,Assembly,Linker Script
/samples/Linker Script/inject.x,claude-3-5-sonnet-end2000,Linker,Linker Script
/samples/Linker Script/filenames/ld.script,claude-3-5-sonnet-end2000,GNU,Linker Script
/samples/MATLAB/cross_validation.m,claude-3-5-sonnet-end2000,Here,MATLAB
/samples/OASv2-json/pixi.json,claude-3-5-sonnet-end2000,JSON,OASv2-json
/samples/Dotenv/default.env,claude-3-5-sonnet-end2000,JavaScript,Dotenv
/samples/Dotenv/filenames/.env.prod,claude-3-5-sonnet-end2000,JSON,Dotenv
/samples/Dotenv/filenames/.env.local,claude-3-5-sonnet-end2000,Environment,Dotenv
/samples/Dotenv/filenames/.env.ci,claude-3-5-sonnet-end2000,Shell,Dotenv
/samples/Dotenv/filenames/.env.development.local,claude-3-5-sonnet-end2000,Bash,Dotenv
/samples/Dotenv/filenames/.env.dev,claude-3-5-sonnet-end2000,Bash,Dotenv
/samples/Dotenv/filenames/.env.testing,claude-3-5-sonnet-end2000,Bash,Dotenv
/samples/Dotenv/filenames/.env.production,claude-3-5-sonnet-end2000,Vue,Dotenv
/samples/Dotenv/filenames/.env.test,claude-3-5-sonnet-end2000,PHP,Dotenv
/samples/Dotenv/filenames/.env.staging,claude-3-5-sonnet-end2000,Shell,Dotenv
/samples/Dotenv/filenames/.env.development,claude-3-5-sonnet-end2000,JavaScript,Dotenv
/samples/Dotenv/filenames/.env.example,claude-3-5-sonnet-end2000,ENV,Dotenv
/samples/Dotenv/filenames/.env,claude-3-5-sonnet-end2000,Shell,Dotenv
/samples/Dotenv/filenames/.env.sample,claude-3-5-sonnet-end2000,SQL,Dotenv
/samples/Pod/Sample.pod,claude-3-5-sonnet-end2000,Perl,Pod
/samples/Pod/PSGI.pod,claude-3-5-sonnet-end2000,Perl,Pod
/samples/Pod/contents.pod,claude-3-5-sonnet-end2000,Perl,Pod
/samples/Pod/Cookbook.pod,claude-3-5-sonnet-end2000,Perl,Pod
/samples/Chapel/hello.chpl,claude-3-5-sonnet-end2000,Pascal,Chapel
/samples/HyPhy/dNdSDistributionComparison.bf,claude-3-5-sonnet-end2000,C,HyPhy
/samples/HyPhy/CodonModelCompare.bf,claude-3-5-sonnet-end2000,C,HyPhy
/samples/HyPhy/MolecularClock.bf,claude-3-5-sonnet-end2000,C++,HyPhy
/samples/PLpgSQL/plpgsql_lint-8.4.sql,claude-3-5-sonnet-end2000,SQL,PLpgSQL
/samples/PLpgSQL/plpgsql_lint-9.2.sql,claude-3-5-sonnet-end2000,SQL,PLpgSQL
/samples/PLpgSQL/procedures.sql,claude-3-5-sonnet-end2000,PostgreSQL,PLpgSQL
/samples/PLpgSQL/plpgsql_lint-9.1.sql,claude-3-5-sonnet-end2000,SQL,PLpgSQL
/samples/PLpgSQL/plpgsql_lint-9.0.sql,claude-3-5-sonnet-end2000,SQL,PLpgSQL
/samples/PLpgSQL/plpgsql_lint-9.3.sql,claude-3-5-sonnet-end2000,SQL,PLpgSQL
/samples/PLpgSQL/useraccount.pgsql,claude-3-5-sonnet-end2000,SQL,PLpgSQL
/samples/Motorola 68K Assembly/lz4.X68,claude-3-5-sonnet-end2000,Assembly,Motorola 68K Assembly
/samples/Motorola 68K Assembly/rom_testbench.asm,claude-3-5-sonnet-end2000,Assembly,Motorola 68K Assembly
/samples/Motorola 68K Assembly/system.s,claude-3-5-sonnet-end2000,Assembly,Motorola 68K Assembly
/samples/Motorola 68K Assembly/bls_routines.inc,claude-3-5-sonnet-end2000,Assembly,Motorola 68K Assembly
/samples/Motorola 68K Assembly/cpu.s,claude-3-5-sonnet-end2000,Assembly,Motorola 68K Assembly
/samples/Motorola 68K Assembly/iff_ilbm.i,claude-3-5-sonnet-end2000,Assembly,Motorola 68K Assembly
/samples/Reason/Machine.re,claude-3-5-sonnet-end2000,OCaml,Reason
/samples/Reason/SourceSpec.re,claude-3-5-sonnet-end2000,OCaml,Reason
/samples/Reason/SuperMerlin.re,claude-3-5-sonnet-end2000,OCaml,Reason
/samples/Reason/Syntax.re,claude-3-5-sonnet-end2000,ReasonML,Reason
/samples/Reason/Layout.re,claude-3-5-sonnet-end2000,OCaml,Reason
/samples/Reason/JSX.re,claude-3-5-sonnet-end2000,ReasonML,Reason
/samples/Jasmin/if2.j,claude-3-5-sonnet-end2000,Java,Jasmin
/samples/Jasmin/op1.j,claude-3-5-sonnet-end2000,Java,Jasmin
/samples/Jasmin/op2.j,claude-3-5-sonnet-end2000,Java,Jasmin
/samples/Jasmin/if3.j,claude-3-5-sonnet-end2000,Java,Jasmin
/samples/Jasmin/op3.j,claude-3-5-sonnet-end2000,Java,Jasmin
/samples/Jasmin/op4.j,claude-3-5-sonnet-end2000,Java,Jasmin
/samples/Jasmin/if4.j,claude-3-5-sonnet-end2000,Java,Jasmin
/samples/Jasmin/if1.j,claude-3-5-sonnet-end2000,Java,Jasmin
/samples/Csound Document/allglass.csd,claude-3-5-sonnet-end2000,Csound,Csound Document
/samples/Csound Document/test.csd,claude-3-5-sonnet-end2000,Csound,Csound Document
/samples/Csound Document/interp.csd,claude-3-5-sonnet-end2000,Csound,Csound Document
/samples/B4X/OAuth.bas.bas,claude-3-5-sonnet-end2000,Visual,B4X
/samples/B4X/RequestsManager.bas,claude-3-5-sonnet-end2000,B4J,B4X
/samples/B4X/B4XMainPage.bas,claude-3-5-sonnet-end2000,Basic4Android,B4X
/samples/Text/min-help.ncl,claude-3-5-sonnet-end2000,NCL,Text
/samples/Text/aptitude-defaults.nb,claude-3-5-sonnet-end2000,JSON,Text
/samples/Text/tutor.no,claude-3-5-sonnet-end2000,VimScript,Text
/samples/Text/mac.txt,claude-3-5-sonnet-end2000,Python,Text
/samples/Text/zonalAve-help.ncl,claude-3-5-sonnet-end2000,NCL,Text
/samples/Text/rmMonAnnCycLLT-help.ncl,claude-3-5-sonnet-end2000,NCL,Text
/samples/Text/readme.txt,claude-3-5-sonnet-end2000,Python,Text
/samples/Text/tutor.nb,claude-3-5-sonnet-end2000,VimScript,Text
/samples/Text/foo.txt,claude-3-5-sonnet-end2000,JavaScript,Text
/samples/Text/filenames/use.mask,claude-3-5-sonnet-end2000,Portage,Text
/samples/Text/filenames/delete.me,claude-3-5-sonnet-end2000,Python,Text
/samples/Text/filenames/package.use.mask,claude-3-5-sonnet-end2000,Gentoo,Text
/samples/Text/filenames/click.me,claude-3-5-sonnet-end2000,VimScript,Text
/samples/Text/filenames/test.me,claude-3-5-sonnet-end2000,Python,Text
/samples/Text/filenames/README.mysql,claude-3-5-sonnet-end2000,Markdown,Text
/samples/Text/filenames/use.stable.mask,claude-3-5-sonnet-end2000,Portage,Text
/samples/Text/filenames/README.nss,claude-3-5-sonnet-end2000,Shell,Text
/samples/Text/filenames/package.mask,claude-3-5-sonnet-end2000,Gentoo,Text
/samples/Text/filenames/read.me,claude-3-5-sonnet-end2000,Python,Text
/samples/Text/filenames/keep.me,claude-3-5-sonnet-end2000,Python,Text
/samples/Text/filenames/package.use.stable.mask,claude-3-5-sonnet-end2000,Gentoo,Text
/samples/Text/filenames/README.me,claude-3-5-sonnet-end2000,Python,Text
/samples/Text/filenames/COPYING.regex,claude-3-5-sonnet-end2000,JSON,Text
/samples/Scilab/scilab_script.sce,claude-3-5-sonnet-end2000,MATLAB,Scilab
/samples/Mermaid/pie-chart.mermaid,claude-3-5-sonnet-end2000,PieScript,Mermaid
/samples/Mermaid/c4c-diagram.mermaid,claude-3-5-sonnet-end2000,C4,Mermaid
/samples/NewLisp/log-to-database.lisp,claude-3-5-sonnet-end2000,SQL,NewLisp
/samples/NewLisp/irc.lsp,claude-3-5-sonnet-end2000,Lisp,NewLisp
/samples/Visual Basic 6.0/modFrm.bas,claude-3-5-sonnet-end2000,VB6,Visual Basic 6.0
/samples/Visual Basic 6.0/clsMenuImage.cls,claude-3-5-sonnet-end2000,Visual,Visual Basic 6.0
/samples/Visual Basic 6.0/Module1.bas,claude-3-5-sonnet-end2000,VBA,Visual Basic 6.0
/samples/Visual Basic 6.0/cApplication.cls,claude-3-5-sonnet-end2000,Visual,Visual Basic 6.0
/samples/Visual Basic 6.0/UIListBox.ctl,claude-3-5-sonnet-end2000,Visual,Visual Basic 6.0
/samples/Visual Basic 6.0/Wizard.Dsr,claude-3-5-sonnet-end2000,VB6,Visual Basic 6.0
/samples/Visual Basic 6.0/clsDataPack.cls,claude-3-5-sonnet-end2000,VBA,Visual Basic 6.0
/samples/Visual Basic 6.0/frmProcMan.frm,claude-3-5-sonnet-end2000,Visual,Visual Basic 6.0
/samples/Visual Basic 6.0/DataReport1.Dsr,claude-3-5-sonnet-end2000,Visual,Visual Basic 6.0
/samples/Visual Basic 6.0/Module2.bas,claude-3-5-sonnet-end2000,Visual,Visual Basic 6.0
/samples/Visual Basic 6.0/Adjustments_BlackAndWhite.frm,claude-3-5-sonnet-end2000,Visual,Visual Basic 6.0
/samples/QuickBASIC/FGETRT.BAS,claude-3-5-sonnet-end2000,BASIC,QuickBASIC
/samples/QuickBASIC/sponge4.bas,claude-3-5-sonnet-end2000,BASIC,QuickBASIC
/samples/QuickBASIC/VLONG.BAS,claude-3-5-sonnet-end2000,BASIC,QuickBASIC
/samples/JSON5/example.json5,claude-3-5-sonnet-end2000,JSON,JSON5
/samples/Creole/creole.creole,claude-3-5-sonnet-end2000,Ruby,Creole
/samples/Kickstart/fedora-32-live-jam-xfce-pipewire.ks,claude-3-5-sonnet-end2000,Bash,Kickstart
/samples/Caddyfile/acmeserver.Caddyfile,claude-3-5-sonnet-end2000,Caddy,Caddyfile
/samples/Caddyfile/reverseproxy.caddyfile,claude-3-5-sonnet-end2000,Caddy,Caddyfile
/samples/UrWeb/parse.urs,claude-3-5-sonnet-end2000,OCaml,UrWeb
/samples/UrWeb/iso8601.ur,claude-3-5-sonnet-end2000,Standard,UrWeb
/samples/Raku/01-dash-uppercase-i.t,claude-3-5-sonnet-end2000,Perl6,Raku
/samples/Raku/RoleQ.pm6,claude-3-5-sonnet-end2000,Perl,Raku
/samples/Raku/Model.pm,claude-3-5-sonnet-end2000,Perl6,Raku
/samples/Raku/01-parse.t,claude-3-5-sonnet-end2000,Perl,Raku
/samples/Raku/Bailador.pm,claude-3-5-sonnet-end2000,Perl,Raku
/samples/Raku/ANSIColor.pm,claude-3-5-sonnet-end2000,Perl,Raku
/samples/Raku/Simple.pm,claude-3-5-sonnet-end2000,Perl6,Raku
/samples/Raku/for.t,claude-3-5-sonnet-end2000,Perl,Raku
/samples/Raku/man-or-boy.t,claude-3-5-sonnet-end2000,Perl,Raku
/samples/Raku/Win32.pm,claude-3-5-sonnet-end2000,Perl,Raku
/samples/Raku/listquote-whitespace.t,claude-3-5-sonnet-end2000,Perl,Raku
/samples/Raku/List.pm,claude-3-5-sonnet-end2000,Perl6,Raku
/samples/Raku/htmlify.pl,claude-3-5-sonnet-end2000,Perl,Raku
/samples/Raku/Exception.pm,claude-3-5-sonnet-end2000,Perl6,Raku
/samples/Raku/basic-open.t,claude-3-5-sonnet-end2000,Perl,Raku
/samples/Raku/SIL.rakumod,claude-3-5-sonnet-end2000,Perl,Raku
/samples/Raku/advent2009-day16.t,claude-3-5-sonnet-end2000,Perl,Raku
/samples/Raku/test.p6,claude-3-5-sonnet-end2000,Perl,Raku
/samples/Raku/hash.t,claude-3-5-sonnet-end2000,Perl,Raku
/samples/Raku/calendar.t,claude-3-5-sonnet-end2000,Perl6,Raku
/samples/Raku/A.pm,claude-3-5-sonnet-end2000,Perl,Raku
/samples/BlitzBasic/LList.bb,claude-3-5-sonnet-end2000,Blitz3D,BlitzBasic
/samples/BlitzBasic/HalfAndDouble.bb,claude-3-5-sonnet-end2000,Blitz3D,BlitzBasic
/samples/BlitzBasic/PObj.bb,claude-3-5-sonnet-end2000,Blitz3D,BlitzBasic
/samples/JSONiq/query.jq,claude-3-5-sonnet-end2000,XQuery,JSONiq
/samples/JSONiq/detail.jq,claude-3-5-sonnet-end2000,XQuery,JSONiq
/samples/Pug/hello.jade,claude-3-5-sonnet-end2000,Ruby,Pug
/samples/Monkey C/VesselModel.mc,claude-3-5-sonnet-end2000,JavaScript,Monkey C
/samples/TOML/filenames/Cargo.lock,claude-3-5-sonnet-end2000,Rust,TOML
/samples/TOML/filenames/Pipfile,claude-3-5-sonnet-end2000,Python,TOML
/samples/Stata/tanh.mata,claude-3-5-sonnet-end2000,R,Stata
/samples/Stata/hello.ado,claude-3-5-sonnet-end2000,BASIC,Stata
/samples/Stata/limits.matah,claude-3-5-sonnet-end2000,Lua,Stata
/samples/Unity3D Asset/TimeManager.asset,claude-3-5-sonnet-end2000,YAML,Unity3D Asset
/samples/Unity3D Asset/Tiles.meta,claude-3-5-sonnet-end2000,YAML,Unity3D Asset
/samples/Unity3D Asset/canvas_Fullscreen_Fader.prefab,claude-3-5-sonnet-end2000,YAML,Unity3D Asset
/samples/Unity3D Asset/GapTile.mat,claude-3-5-sonnet-end2000,YAML,Unity3D Asset
/samples/Unity3D Asset/Hover.anim,claude-3-5-sonnet-end2000,YAML,Unity3D Asset
/samples/Unity3D Asset/handFingers.mask,claude-3-5-sonnet-end2000,YAML,Unity3D Asset
/samples/AGS Script/KeyboardMovement_102.ash,claude-3-5-sonnet-end2000,AGS,AGS Script
/samples/AGS Script/GlobalScript.asc,claude-3-5-sonnet-end2000,AGS,AGS Script
/samples/AGS Script/GlobalScript.ash,claude-3-5-sonnet-end2000,C++,AGS Script
/samples/AGS Script/KeyboardMovement_102.asc,claude-3-5-sonnet-end2000,C++,AGS Script
/samples/DenizenScript/sample1.dsc,claude-3-5-sonnet-end2000,Denizen,DenizenScript
/samples/DenizenScript/sample2.dsc,claude-3-5-sonnet-end2000,YAML,DenizenScript
/samples/X10/ArraySum.x10,claude-3-5-sonnet-end2000,Here,X10
/samples/BitBake/xorg-driver-common.inc,claude-3-5-sonnet-end2000,Python,BitBake
/samples/BitBake/gstreamer-libav.bb,claude-3-5-sonnet-end2000,Makefile,BitBake
/samples/BitBake/cmake.bbclass,claude-3-5-sonnet-end2000,CMake,BitBake
/samples/BitBake/qtbase-native.bb,claude-3-5-sonnet-end2000,Shell,BitBake
/samples/Groovy/template.grt,claude-3-5-sonnet-end2000,HTML,Groovy
/samples/Groovy/template.gtpl,claude-3-5-sonnet-end2000,Hiccup,Groovy
/samples/RON/config.ron,claude-3-5-sonnet-end2000,TOML,RON
/samples/Tea/foo.tea,claude-3-5-sonnet-end2000,eRuby,Tea
/samples/OpenEdge ABL/Util.cls,claude-3-5-sonnet-end2000,ABL,OpenEdge ABL
/samples/OpenEdge ABL/openedge.p,claude-3-5-sonnet-end2000,SQL,OpenEdge ABL
/samples/OpenEdge ABL/test-win.w,claude-3-5-sonnet-end2000,Progress,OpenEdge ABL
/samples/OpenEdge ABL/SendEmailAlgorithm.cls,claude-3-5-sonnet-end2000,Progress,OpenEdge ABL
/samples/OpenEdge ABL/Email.cls,claude-3-5-sonnet-end2000,Progress,OpenEdge ABL
/samples/OpenEdge ABL/SocketReader.p,claude-3-5-sonnet-end2000,Progress,OpenEdge ABL
/samples/XProc/xproc.xpl,claude-3-5-sonnet-end2000,XML,XProc
/samples/Slice/Murmur.ice,claude-3-5-sonnet-end2000,Ice,Slice
/samples/Slice/testSlice01.ice,claude-3-5-sonnet-end2000,C++,Slice
/samples/Noir/array.nr,claude-3-5-sonnet-end2000,Rust,Noir
/samples/Noir/ecrecover_lib.nr,claude-3-5-sonnet-end2000,Rust,Noir
/samples/Procfile/filenames/Procfile,claude-3-5-sonnet-end2000,Ruby,Procfile
/samples/Nemerle/hello.n,claude-3-5-sonnet-end2000,C#,Nemerle
/samples/WebIDL/AnimationEvent.webidl,claude-3-5-sonnet-end2000,IDL,WebIDL
/samples/WebIDL/Fetch.webidl,claude-3-5-sonnet-end2000,IDL,WebIDL
/samples/Gradle Kotlin DSL/build.gradle.kts,claude-3-5-sonnet-end2000,Gradle,Gradle Kotlin DSL
/samples/Avro IDL/user.avdl,claude-3-5-sonnet-end2000,Avro,Avro IDL
/samples/JSONLD/sample.jsonld,claude-3-5-sonnet-end2000,JSON,JSONLD
/samples/ImageJ Macro/batch of ratiometric FRET using IO settings.ijm,claude-3-5-sonnet-end2000,ImageJ,ImageJ Macro
/samples/ImageJ Macro/simple.ijm,claude-3-5-sonnet-end2000,JavaScript,ImageJ Macro
