filename,tool_configuration,language,ground-truth
/samples/AGS Script/GlobalScript.ash,gemini-2.5-pro,ACS,AGS Script
/samples/AGS Script/GlobalScript.ash,cloc,,AGS Script
/samples/AGS Script/GlobalScript.asc,claude-haiku-4-5,AGS,AGS Script
/samples/AGS Script/KeyboardMovement_102.ash,claude-haiku-4-5,AngelScript,AGS Script
/samples/AGS Script/KeyboardMovement_102.ash,gpt-4o,UnrealScript,AGS Script
/samples/AGS Script/KeyboardMovement_102.ash,starcoder2-3B-2000mid,C++,AGS Script
/samples/AGS Script/GlobalScript.ash,starcoder2-3B-2000mid,Python,AGS Script
/samples/AGS Script/GlobalScript.asc,magika,solidity,AGS Script
/samples/AGS Script/GlobalScript.ash,magika,verilog,AGS Script
/samples/AGS Script/KeyboardMovement_102.ash,magika,c,AGS Script
/samples/AIDL/IVoid.aidl,pygments-filename,text,AIDL
/samples/AIDL/IVoid.aidl,pygments-file-content,python,AIDL
/samples/AIDL/IVoid.aidl,hyperpolyglot,,AIDL
/samples/AIDL/IVoid.aidl,guesslang,,AIDL
/samples/AIDL/ExtendableParcelable.aidl,pygments-file-content,carbon,AIDL
/samples/AIDL/ExtendableParcelable.aidl,llama-3-2-3b-instruct,The,AIDL
/samples/AIDL/IVoid.aidl,starcoder2-3B-2000mid,C++,AIDL
/samples/AIDL/ExtendableParcelable.aidl,starcoder2-3B-2000mid,Java,AIDL
/samples/AIDL/ExtendableParcelable.aidl,magika,java,AIDL
/samples/AL/ALIssueList.al,starcoder2-3B-2000mid,Python,AL
/samples/AL/ALIssue.al,hyperpolyglot,Perl,AL
/samples/AL/ALIssueList.al,pygments-file-content,carbon,AL
/samples/AL/ALIssue.al,pygments-file-content,gdscript,AL
/samples/AL/RefreshALIssuesCode.al,starcoder2-3B-2000mid,C++,AL
/samples/AL/RefreshALIssuesCode.al,llama-3-2-3b-instruct,Here,AL
/samples/AL/ALIssueList.al,guesslang,,AL
/samples/AL/ALIssueList.al,llama-3-2-3b-instruct,The,AL
/samples/AL/RefreshALIssuesCode.al,qwen-2-5-7b-instruct,Delphi,AL
/samples/AL/ALIssueList.al,pygments-filename,text,AL
/samples/AL/ALIssueList.al,magika,dart,AL
/samples/AL/RefreshALIssuesCode.al,magika,verilog,AL
/samples/AL/ALIssue.al,magika,javascript,AL
/samples/AMPL/CT2.mod,starcoder2-3B-2000mid,Python,AMPL
/samples/AMPL/toy.ampl,cloc,,AMPL
/samples/AMPL/toy.ampl,guesslang,,AMPL
/samples/AMPL/toy.ampl,pygments-file-content,tsql,AMPL
/samples/AMPL/toy.ampl,llama-3-2-3b-instruct,The,AMPL
/samples/AMPL/toy.ampl,magika,asm,AMPL
/samples/AMPL/CT2.mod,llama-3-2-3b-instruct,CPLEX,AMPL
/samples/AMPL/CT2.mod,magika,lisp,AMPL
/samples/AMPL/toy.ampl,pygments-filename,text,AMPL
/samples/AMPL/CT2.mod,pygments-filename,modula2,AMPL
/samples/API Blueprint/attributes.apib,guesslang,,API Blueprint
/samples/API Blueprint/actions.apib,starcoder2-3B-2000mid,Python,API Blueprint
/samples/API Blueprint/actions.apib,qwen-2-5-7b-instruct,Markdown,API Blueprint
/samples/API Blueprint/attributes.apib,pygments-filename,text,API Blueprint
/samples/API Blueprint/attributes.apib,llama-3-2-3b-instruct,The,API Blueprint
/samples/API Blueprint/actions.apib,llama-3-2-3b-instruct,API,API Blueprint
/samples/API Blueprint/simple.apib,cloc,,API Blueprint
/samples/API Blueprint/simple.apib,magika,markdown,API Blueprint
/samples/APL/UT.dyalog,qwen-2-5-7b-instruct,Adfive,APL
/samples/APL/UT.dyalog,starcoder2-3B-2000mid,Python,APL
/samples/APL/UT.dyalog,guesslang,,APL
/samples/APL/DeepakChopra.apl,qwen-2-5-7b-instruct,A+,APL
/samples/APL/hashbang,cloc,,APL
/samples/APL/hashbang,pygments-filename,text,APL
/samples/APL/DeepakChopra.apl,llama-3-2-3b-instruct,What,APL
/samples/APL/UT.dyalog,pygments-file-content,gdscript,APL
/samples/APL/hashbang,magika,shell,APL
/samples/APL/UT.dyalog,magika,sql,APL
/samples/APL/DeepakChopra.apl,magika,txt,APL
/samples/APL/UT.dyalog,llama-3-2-3b-instruct,The,APL
/samples/ASL/example.asl,starcoder2-3B-2000mid,C++,ASL
/samples/ASL/example.dsl,starcoder2-3B-2000mid,n,ASL
/samples/ASL/example.asl,meta-llama,AML,ASL
/samples/ASL/example.dsl,guesslang,,ASL
/samples/ASL/example.asl,llama-3-2-3b-instruct,PowerShell,ASL
/samples/ASL/example.dsl,pygments-filename,text,ASL
/samples/ASL/example.asl,qwen-2-5-7b-instruct,ASM,ASL
/samples/ASL/example.dsl,qwen-2-5-7b-instruct,ACPI,ASL
/samples/ASL/example.asl,magika,c,ASL
/samples/ASL/example.dsl,magika,autohotkey,ASL
/samples/ASL/example.dsl,pygments-file-content,carbon,ASL
/samples/ASL/example.dsl,llama-3-2-3b-instruct,Based,ASL
/samples/ASL/example.dsl,hyperpolyglot,,ASL
/samples/ASN.1/example.asn,pygments-filename,text,ASN.1
/samples/ASN.1/example.asn,llama-3-2-3b-instruct,ABAP,ASN.1
/samples/ASN.1/example.asn,guesslang,,ASN.1
/samples/ASN.1/example.asn,pygments-file-content,maple,ASN.1
/samples/ASN.1/example.asn,deepseek-chat-v3-1,"{'error': {'message': 'Provider returned error', 'code': 429, 'metadata': {'raw': 'deepseek/deepseek-chat-v3.1 is temporarily rate-limited upstream. Please retry shortly, or add your own key to accumulate your rate limits: https://openrouter.ai/settings/integrations', 'provider_name': 'GMICloud'}}, 'user_id': 'user_2ywjrLszbgj1SGmt3xI9FRMZvaY'}",ASN.1
/samples/ASN.1/example.asn,hyperpolyglot,,ASN.1
/samples/ASN.1/example.asn,qwen-2-5-7b-instruct,ASN,ASN.1
/samples/ASN.1/example.asn,magika,m4,ASN.1
/samples/ASN.1/example.asn,starcoder2-3B-2000mid,Python,ASN.1
/samples/ASP.NET/OpenAuthProviders.ascx,pygments-filename,aspx-vb,ASP.NET
/samples/ASP.NET/OpenAuthProviders.ascx,magika,asp,ASP.NET
/samples/ASP.NET/Login.aspx,starcoder2-3B-2000mid,Python,ASP.NET
/samples/ASP.NET/EchoSocket.ashx,starcoder2-3B-2000mid,n,ASP.NET
/samples/ASP.NET/OpenAuthProviders.ascx,guesslang,,ASP.NET
/samples/ASP.NET/Global.asax,starcoder2-3B-2000mid,HTTP,ASP.NET
/samples/ASP.NET/EchoSocket.ashx,pygments-file-content,erb,ASP.NET
/samples/ASP.NET/OpenAuthProviders.ascx,starcoder2-3B-2000mid,C#,ASP.NET
/samples/ASP.NET/Login.aspx,llama-3-2-3b-instruct,The,ASP.NET
/samples/ASP.NET/OpenAuthProviders.ascx,hyperpolyglot,ASP,ASP.NET
/samples/ASP.NET/Global.asax,llama-3-2-3b-instruct,Based,ASP.NET
/samples/ASP.NET/OpenAuthProviders.ascx,pygments-file-content,xml+ruby,ASP.NET
/samples/ATS/DiningPhil2_fork.dats,pygments-file-content,gdscript,ATS
/samples/ATS/YonedaLemma.dats,pygments-file-content,ssp,ATS
/samples/ATS/basis_ssntype.sats,llama-3-2-3b-instruct,What,ATS
/samples/ATS/YonedaLemma.dats,llama-3-2-3b-instruct,The,ATS
/samples/ATS/YonedaLemma.dats,codestral-2508,Agda,ATS
/samples/ATS/CoYonedaLemma.dats,llama-3-2-3b-instruct,Here,ATS
/samples/ATS/basis_ssntype.sats,pygments-file-content,tsql,ATS
/samples/ATS/DiningPhil2.dats,llama-3-2-3b-instruct,After,ATS
/samples/ATS/basis_ssntype.sats,magika,verilog,ATS
/samples/ATS/csv_parse.hats,magika,ocaml,ATS
/samples/ATS/basis_ssntype.sats,cloc,,ATS
/samples/ATS/basis_ssntype.sats,meta-llama,F,ATS
/samples/ATS/DiningPhil2_fork.dats,pygments-filename,text,ATS
/samples/ATS/basis_ssntype.sats,codestral-2508,Praxis,ATS
/samples/ATS/YonedaLemma.dats,gpt-4o-mini,Standard,ATS
/samples/ATS/DiningPhil2.dats,qwen-2-5-7b-instruct,OCaml,ATS
/samples/ATS/DiningPhil2.dats,gpt-4o-mini,Oz,ATS
/samples/ATS/DiningPhil2_fork.dats,qwen-2-5-7b-instruct,Objective,ATS
/samples/ATS/basis_ssntype.sats,gpt-4o-mini,F#,ATS
/samples/ATS/DiningPhil2_fork.dats,starcoder2-3B-2000mid,C++,ATS
/samples/ATS/basis_ssntype.sats,starcoder2-3B-2000mid,Python,ATS
/samples/ATS/intinf_vt.dats,qwen-2-5-7b-instruct,ML,ATS
/samples/ATS/basis_ssntype.sats,qwen-2-5-7b-instruct,Why3,ATS
/samples/ATS/csv_parse.hats,qwen-2-5-7b-instruct,HATS,ATS
/samples/ATS/DiningPhil2_fork.dats,guesslang,,ATS
/samples/ActionScript/NumberUtil.as,starcoder2-3B-2000mid,C++,ActionScript
/samples/ActionScript/NumberUtil.as,pygments-file-content,tsql,ActionScript
/samples/ActionScript/TextFieldUtil.as,llama-3-2-3b-instruct,Here,ActionScript
/samples/ActionScript/NumberUtil.as,guesslang,,ActionScript
/samples/ActionScript/TextFieldUtil.as,magika,javascript,ActionScript
/samples/ActionScript/FooBar.as,magika,cs,ActionScript
/samples/ActionScript/FooBar.as,pygments-file-content,python,ActionScript
/samples/ActionScript/TextFieldUtil.as,starcoder2-3B-2000mid,Languages,ActionScript
/samples/ActionScript/NumberUtil.as,hyperpolyglot,AngelScript,ActionScript
/samples/ActionScript/NumberUtil.as,magika,go,ActionScript
/samples/ActionScript/HelloWorld.as,magika,java,ActionScript
/samples/ActionScript/HelloWorld.as,pygments-file-content,carbon,ActionScript
/samples/ActionScript/NumberUtil.as,llama-3-2-3b-instruct,The,ActionScript
/samples/Adblock Filter List/anti-facebook.txt,pygments-filename,text,Adblock Filter List
/samples/Adblock Filter List/fake-news.txt,hyperpolyglot,,Adblock Filter List
/samples/Adblock Filter List/Imperial Units Remover.txt,gpt-4o-mini,FilterList,Adblock Filter List
/samples/Adblock Filter List/anti-facebook.txt,claude-3-5,PHP,Adblock Filter List
/samples/Adblock Filter List/anti-facebook.txt,gpt-4o,Custom,Adblock Filter List
/samples/Adblock Filter List/test_rules.txt,codestral-2508,AdBlock,Adblock Filter List
/samples/Adblock Filter List/fake-news.txt,go-enry,Text,Adblock Filter List
/samples/Adblock Filter List/anti-facebook.txt,qwen-2-5-7b-instruct,This,Adblock Filter List
/samples/Adblock Filter List/test_rules.txt,magika,erb,Adblock Filter List
/samples/Adblock Filter List/anti-facebook.txt,magika,diff,Adblock Filter List
/samples/Adblock Filter List/fake-news.txt,magika,markdown,Adblock Filter List
/samples/Adblock Filter List/test_rules.txt,llama-3-2-3b-instruct,After,Adblock Filter List
/samples/Adblock Filter List/anti-facebook.txt,guesslang,,Adblock Filter List
/samples/Adblock Filter List/anti-facebook.txt,starcoder2-3B-2000mid,JavaScript,Adblock Filter List
/samples/Adblock Filter List/anti-facebook.txt,llama-3-2-3b-instruct,Based,Adblock Filter List
/samples/Adblock Filter List/abp-filters-anti-cv.txt,deepseek-chat-v3-1,uBlock,Adblock Filter List
/samples/Adblock Filter List/test_rules.txt,qwen-2-5-7b-instruct,CSS,Adblock Filter List
/samples/Adblock Filter List/fake-news.txt,llama-3-2-3b-instruct,The,Adblock Filter List
/samples/Adblock Filter List/Imperial Units Remover.txt,meta-llama,ABP,Adblock Filter List
/samples/Adblock Filter List/fake-news.txt,meta-llama,None,Adblock Filter List
/samples/Adblock Filter List/fake-news.txt,starcoder2-3B-2000mid,Python,Adblock Filter List
/samples/Adblock Filter List/fake-news.txt,qwen-2-5-7b-instruct,Languages,Adblock Filter List
/samples/Adblock Filter List/Imperial Units Remover.txt,llama-3-2-3b-instruct,Adblock,Adblock Filter List
/samples/Adobe Font Metrics/SpecialElite.afm,qwen-2-5-7b-instruct,This,Adobe Font Metrics
/samples/Adobe Font Metrics/OpenSansCondensed-Bold.afm,starcoder2-3B-2000mid,FontForge,Adobe Font Metrics
/samples/Adobe Font Metrics/OpenSansCondensed-Bold.afm,gemini-2.5-pro,Spline,Adobe Font Metrics
/samples/Adobe Font Metrics/lambda.afm,starcoder2-3B-2000mid,Python,Adobe Font Metrics
/samples/Adobe Font Metrics/OpenSansCondensed-Bold.afm,magika,csv,Adobe Font Metrics
/samples/Adobe Font Metrics/lambda.afm,pygments-filename,text,Adobe Font Metrics
/samples/Adobe Font Metrics/lambda.afm,gemini-2.5-pro,Adobe,Adobe Font Metrics
/samples/Adobe Font Metrics/SpecialElite.afm,gpt-4o-mini,C,Adobe Font Metrics
/samples/Adobe Font Metrics/lambda.afm,claude-haiku-4-5,AFM,Adobe Font Metrics
/samples/Adobe Font Metrics/OpenSansCondensed-Bold.afm,hyperpolyglot,,Adobe Font Metrics
/samples/Adobe Font Metrics/lambda.afm,meta-llama,The,Adobe Font Metrics
/samples/Adobe Font Metrics/SpecialElite.afm,claude-haiku-4-5,PostScript,Adobe Font Metrics
/samples/Adobe Font Metrics/SpecialElite.afm,llama-3-2-3b-instruct,Lua,Adobe Font Metrics
/samples/Adobe Font Metrics/OpenSansCondensed-Bold.afm,guesslang,,Adobe Font Metrics
/samples/Adobe Font Metrics/SpecialElite.afm,meta-llama,Unknown,Adobe Font Metrics
/samples/Agda/NatCat.agda,llama-3-2-3b-instruct,The,Agda
/samples/Agda/NatCat.agda,guesslang,,Agda
/samples/Agda/NatCat.agda,starcoder2-3B-2000mid,Haskell,Agda
/samples/Agda/NatCat.agda,qwen-2-5-7b-instruct,Idris,Agda
/samples/Agda/NatCat.agda,pygments-file-content,python,Agda
/samples/Agda/NatCat.agda,magika,haskell,Agda
/samples/Alloy/marksweepgc.als,magika,haskell,Alloy
/samples/Alloy/views.als,pygments-file-content,gdscript,Alloy
/samples/Alloy/file_system.als,llama-3-2-3b-instruct,The,Alloy
/samples/Alloy/file_system.als,magika,verilog,Alloy
/samples/Alloy/views.als,starcoder2-3B-2000mid,Python,Alloy
/samples/Alloy/marksweepgc.als,pygments-file-content,tsql,Alloy
/samples/Alloy/views.als,qwen-2-5-7b-instruct,JML,Alloy
/samples/Alloy/marksweepgc.als,llama-3-2-3b-instruct,After,Alloy
/samples/Alloy/file_system.als,qwen-2-5-7b-instruct,Apache,Alloy
/samples/Alloy/marksweepgc.als,guesslang,,Alloy
/samples/Alloy/marksweepgc.als,qwen-2-5-7b-instruct,AvaHI,Alloy
/samples/Alloy/file_system.als,cloc,,Alloy
/samples/Alloy/views.als,llama-3-2-3b-instruct,YoungSoft,Alloy
/samples/Alloy/file_system.als,starcoder2-3B-2000mid,C++,Alloy
/samples/Alpine Abuild/filenames/APKBUILD,qwen-2-5-7b-instruct,Bash,Alpine Abuild
/samples/Alpine Abuild/filenames/APKBUILD,guesslang,,Alpine Abuild
/samples/Alpine Abuild/filenames/APKBUILD,magika,shell,Alpine Abuild
/samples/Alpine Abuild/filenames/APKBUILD,deepseek-chat-v3-1,APKBUILD,Alpine Abuild
/samples/Alpine Abuild/filenames/APKBUILD,llama-3-2-3b-instruct,The,Alpine Abuild
/samples/Alpine Abuild/filenames/APKBUILD,cloc,,Alpine Abuild
/samples/Alpine Abuild/filenames/APKBUILD,pygments-filename,text,Alpine Abuild
/samples/Alpine Abuild/filenames/APKBUILD,starcoder2-3B-2000mid,Python,Alpine Abuild
/samples/Alpine Abuild/filenames/APKBUILD,gpt-4o-mini,Shell,Alpine Abuild
/samples/Altium Designer/Sample Board Design.PcbDoc,qwen-2-5-7b-instruct,The,Altium Designer
/samples/Altium Designer/Sample Altium Project.PrjPcb,qwen-2-5-7b-instruct,Languages,Altium Designer
/samples/Altium Designer/Sample Output Job.OutJob,qwen-2-5-7b-instruct,Configuration,Altium Designer
/samples/Altium Designer/Sample Schematic Sheet.SchDoc,qwen-2-5-7b-instruct,Skipping file due to encoding error: /samples/Altium Designer/Sample Schematic Sheet.SchDoc,Altium Designer
/samples/Altium Designer/Sample Output Job.OutJob,gpt-4o-mini,INI,Altium Designer
/samples/Altium Designer/Sample Output Job.OutJob,magika,ini,Altium Designer
/samples/Altium Designer/Sample Altium Project.PrjPcb,meta-llama,No,Altium Designer
/samples/Altium Designer/Sample Board Design.PcbDoc,hyperpolyglot,,Altium Designer
/samples/Altium Designer/Sample Board Design.PcbDoc,deepseek-chat-v3-1,KiCad,Altium Designer
/samples/Altium Designer/Sample Altium Project.PrjPcb,llama-3-2-3b-instruct,Based,Altium Designer
/samples/Altium Designer/Sample Board Design.PcbDoc,llama-3-2-3b-instruct,Cal,Altium Designer
/samples/Altium Designer/Sample Output Job.OutJob,meta-llama,After,Altium Designer
/samples/Altium Designer/Sample Output Job.OutJob,guesslang,,Altium Designer
/samples/Altium Designer/Sample Board Design.PcbDoc,meta-llama,Text,Altium Designer
/samples/Altium Designer/Sample Board Design.PcbDoc,magika,winregistry,Altium Designer
/samples/Altium Designer/Sample Board Design.PcbDoc,gpt-4o-mini,Unknown,Altium Designer
/samples/Altium Designer/Sample Board Design.PcbDoc,gemini-2.5-pro,This,Altium Designer
/samples/Altium Designer/Sample Altium Project.PrjPcb,starcoder2-3B-2000mid,Python,Altium Designer
/samples/Altium Designer/Sample Output Job.OutJob,starcoder2-3B-2000mid,OutputJobFile,Altium Designer
/samples/Altium Designer/Sample Schematic Sheet.SchDoc,magika,vba,Altium Designer
/samples/Altium Designer/Sample Altium Project.PrjPcb,pygments-filename,text,Altium Designer
/samples/AngelScript/botmanager.as,llama-3-2-3b-instruct,After,AngelScript
/samples/AngelScript/payload.as,starcoder2-3B-2000mid,Python,AngelScript
/samples/AngelScript/botmanager.as,pygments-filename,actionscript,AngelScript
/samples/AngelScript/payload.as,cloc,ActionScript,AngelScript
/samples/AngelScript/botmanager.as,guesslang,,AngelScript
/samples/AngelScript/botmanager.as,starcoder2-3B-2000mid,C++,AngelScript
/samples/AngelScript/payload.as,pygments-file-content,tsql,AngelScript
/samples/AngelScript/payload.as,codestral-2508,Squirrel,AngelScript
/samples/AngelScript/payload.as,gpt-4o-mini,D,AngelScript
/samples/AngelScript/botmanager.as,magika,objectivec,AngelScript
/samples/AngelScript/payload.as,magika,cs,AngelScript
/samples/AngelScript/botmanager.as,pygments-file-content,gdscript,AngelScript
/samples/Ant Build System/filenames/ant.xml,hyperpolyglot,,Ant Build System
/samples/Ant Build System/filenames/ant.xml,starcoder2-3B-2000mid,Python,Ant Build System
/samples/Ant Build System/filenames/ant.xml,guesslang,,Ant Build System
/samples/Ant Build System/filenames/ant.xml,llama-3-2-3b-instruct,The,Ant Build System
/samples/Ant Build System/filenames/ant.xml,claude-haiku-4-5,Apache,Ant Build System
/samples/Ant Build System/filenames/ant.xml,pygments-file-content,text,Ant Build System
/samples/Ant Build System/filenames/ant.xml,cloc,XML,Ant Build System
/samples/Ant Build System/filenames/ant.xml,gemini-2.5-pro,Ant,Ant Build System
/samples/Ant Build System/filenames/ant.xml,pygments-filename,xml,Ant Build System
/samples/Antlers/kitchensink.antlers.html,pygments-file-content,html+php,Antlers
/samples/Antlers/kitchensink.antlers.html,starcoder2-3B-2000mid,nPython,Antlers
/samples/Antlers/sitemap.antlers.xml,starcoder2-3B-2000mid,xml,Antlers
/samples/Antlers/layout.antlers.html,starcoder2-3B-2000mid,Python,Antlers
/samples/Antlers/sitemap.antlers.xml,meta-llama,Liquid,Antlers
/samples/Antlers/index.antlers.html,hyperpolyglot,HTML,Antlers
/samples/Antlers/sitemap.antlers.xml,hyperpolyglot,,Antlers
/samples/Antlers/kitchensink.antlers.html,guesslang,,Antlers
/samples/Antlers/index.antlers.html,starcoder2-3B-2000mid,pre,Antlers
