filename,tool_configuration,language,ground-truth
/samples/RPM Spec/manos.spec,starcoder2-3B-2000mid,C++,RPM Spec
/samples/RPM Spec/apache.spec,starcoder2-3B-2000mid,Perl,RPM Spec
/samples/MTML/categories_to_columns.mtml,starcoder2-3B-2000mid,mt,MTML
/samples/Nunjucks/norris.njk,starcoder2-3B-2000mid,for,Nunjucks
/samples/XCompose/filenames/XCompose,starcoder2-3B-2000mid,C++,XCompose
/samples/robots.txt/filenames/robots.txt,starcoder2-3B-2000mid,Python,robots.txt
/samples/Pic/graph.pic,starcoder2-3B-2000mid,Python,Pic
/samples/Pic/dextroamphetamine.chem,starcoder2-3B-2000mid,Python,Pic
/samples/Pic/ritalin.chem,starcoder2-3B-2000mid,Python,Pic
/samples/Swift/section-83.swift,starcoder2-3B-2000mid,Python,Swift
/samples/Swift/section-75.swift,starcoder2-3B-2000mid,Python,Swift
/samples/Swift/section-17.swift,starcoder2-3B-2000mid,Python,Swift
/samples/Swift/section-21.swift,starcoder2-3B-2000mid,Python,Swift
/samples/Swift/section-25.swift,starcoder2-3B-2000mid,Python,Swift
/samples/Swift/section-9.swift,starcoder2-3B-2000mid,Python,Swift
/samples/Swift/section-35.swift,starcoder2-3B-2000mid,Python,Swift
/samples/Swift/section-29.swift,starcoder2-3B-2000mid,Python,Swift
/samples/Swift/section-3.swift,starcoder2-3B-2000mid,Python,Swift
/samples/Swift/section-33.swift,starcoder2-3B-2000mid,Python,Swift
/samples/Swift/section-15.swift,starcoder2-3B-2000mid,Python,Swift
/samples/Swift/section-37.swift,starcoder2-3B-2000mid,Python,Swift
/samples/Swift/section-27.swift,starcoder2-3B-2000mid,Python,Swift
/samples/Swift/section-5.swift,starcoder2-3B-2000mid,Python,Swift
/samples/Swift/section-47.swift,starcoder2-3B-2000mid,Python,Swift
/samples/Swift/section-31.swift,starcoder2-3B-2000mid,Python,Swift
/samples/Swift/section-19.swift,starcoder2-3B-2000mid,Python,Swift
/samples/Swift/section-45.swift,starcoder2-3B-2000mid,Python,Swift
/samples/Swift/section-43.swift,starcoder2-3B-2000mid,Python,Swift
/samples/Swift/section-71.swift,starcoder2-3B-2000mid,Python,Swift
/samples/Swift/section-13.swift,starcoder2-3B-2000mid,Python,Swift
/samples/Swift/section-51.swift,starcoder2-3B-2000mid,Python,Swift
/samples/Swift/section-7.swift,starcoder2-3B-2000mid,Python,Swift
/samples/Sweave/knitr-minimal.Rnw,starcoder2-3B-2000mid,R,Sweave
/samples/Sweave/knitr-beamer.Rnw,starcoder2-3B-2000mid,R,Sweave
/samples/ZIL/misc.zil,starcoder2-3B-2000mid,Python,ZIL
/samples/Lean/binary.lean,starcoder2-3B-2000mid,Python,Lean
/samples/Lean/set.hlean,starcoder2-3B-2000mid,Python,Lean
/samples/Bluespec/TL.bsv,starcoder2-3B-2000mid,Python,Bluespec
/samples/Bluespec/TbTL.bsv,starcoder2-3B-2000mid,Verilog,Bluespec
/samples/C/ntru_encrypt.h,starcoder2-3B-2000mid,C++,C
/samples/C/jni_layer.h,starcoder2-3B-2000mid,C++,C
/samples/C/Arduino.cats,starcoder2-3B-2000mid,C++,C
/samples/C/sgd_fast.c,starcoder2-3B-2000mid,Python,C
/samples/C/Field.h,starcoder2-3B-2000mid,C++,C
/samples/C/hello.h,starcoder2-3B-2000mid,Python,C
/samples/C/color.h,starcoder2-3B-2000mid,C++,C
/samples/C/blob.c,starcoder2-3B-2000mid,C++,C
/samples/C/Nightmare.h,starcoder2-3B-2000mid,C++,C
/samples/C/bootstrap.h,starcoder2-3B-2000mid,C++,C
/samples/C/commit.c,starcoder2-3B-2000mid,C++,C
/samples/C/array.h,starcoder2-3B-2000mid,C++,C
/samples/C/exception.zep.h,starcoder2-3B-2000mid,PHP,C
/samples/C/rdiscount.c,starcoder2-3B-2000mid,C++,C
/samples/C/rf_io.c,starcoder2-3B-2000mid,C++,C
/samples/C/commit.h,starcoder2-3B-2000mid,C++,C
/samples/C/redis.c,starcoder2-3B-2000mid,C++,C
/samples/C/NWMan.h,starcoder2-3B-2000mid,C++,C
/samples/C/rf_io.h,starcoder2-3B-2000mid,C++,C
/samples/C/syscalls.h,starcoder2-3B-2000mid,C++,C
/samples/C/bitmap.h,starcoder2-3B-2000mid,C++,C
/samples/C/script,starcoder2-3B-2000mid,Python,C
/samples/C/rfc_string.c,starcoder2-3B-2000mid,C++,C
/samples/C/pqiv.h,starcoder2-3B-2000mid,C++,C
/samples/C/cpuid.h,starcoder2-3B-2000mid,C++,C
/samples/C/rfc_string.h,starcoder2-3B-2000mid,C++,C
/samples/C/wglew.h,starcoder2-3B-2000mid,C++,C
/samples/C/2D.C,starcoder2-3B-2000mid,C++,C
/samples/C/custom_extensions.c,starcoder2-3B-2000mid,C++,C
/samples/C/GLKMatrix4.h,starcoder2-3B-2000mid,Detect,C
/samples/C/rpc.h,starcoder2-3B-2000mid,C++,C
/samples/C/hello.c,starcoder2-3B-2000mid,Python,C
/samples/C/readline.cats,starcoder2-3B-2000mid,C++,C
/samples/C/scheduler.h,starcoder2-3B-2000mid,C++,C
/samples/C/array.c,starcoder2-3B-2000mid,Python,C
/samples/C/driver.h,starcoder2-3B-2000mid,C++,C
/samples/C/http_parser.h,starcoder2-3B-2000mid,C++,C
/samples/C/ArrowLeft.h,starcoder2-3B-2000mid,Python,C
/samples/C/exception.zep.c,starcoder2-3B-2000mid,PHP,C
/samples/C/http_parser.c,starcoder2-3B-2000mid,0,C
/samples/C/yajl.c,starcoder2-3B-2000mid,C++,C
/samples/C/git.c,starcoder2-3B-2000mid,Python,C
/samples/C/ip4.h,starcoder2-3B-2000mid,C++,C
/samples/C/markdown.c,starcoder2-3B-2000mid,C++,C
/samples/C/portio.h,starcoder2-3B-2000mid,C++,C
/samples/C/process.c,starcoder2-3B-2000mid,C++,C
/samples/C/vmem.h,starcoder2-3B-2000mid,C++,C
/samples/C/syscalldefs.h,starcoder2-3B-2000mid,Python,C
/samples/AIDL/IVoid.aidl,starcoder2-3B-2000mid,C++,AIDL
/samples/AIDL/ExtendableParcelable.aidl,starcoder2-3B-2000mid,Java,AIDL
/samples/Modula-3/Rd.m3,starcoder2-3B-2000mid,C++,Modula-3
/samples/Modula-3/DiGraph.ig,starcoder2-3B-2000mid,Python,Modula-3
/samples/Modula-3/DiGraph.mg,starcoder2-3B-2000mid,C++,Modula-3
/samples/Modula-3/Rd.i3,starcoder2-3B-2000mid,Python,Modula-3
/samples/Modula-3/RdClass.i3,starcoder2-3B-2000mid,Python,Modula-3
/samples/Scala/car-ride.kojo,starcoder2-3B-2000mid,Python,Scala
/samples/Scala/fib-tree.kojo,starcoder2-3B-2000mid,Python,Scala
/samples/Scala/scala,starcoder2-3B-2000mid,Python,Scala
/samples/Scala/build.sbt,starcoder2-3B-2000mid,n,Scala
/samples/Scala/turtle-controller.kojo,starcoder2-3B-2000mid,Python,Scala
/samples/Tcl/stream-0.1.tm,starcoder2-3B-2000mid,Python,Tcl
/samples/Tcl/init.tcl.in,starcoder2-3B-2000mid,Python,Tcl
/samples/Tcl/constraints.xdc,starcoder2-3B-2000mid,Python,Tcl
/samples/Tcl/filenames/starfield,starcoder2-3B-2000mid,Python,Tcl
/samples/Tcl/filenames/owh,starcoder2-3B-2000mid,Python,Tcl
/samples/Tcl/constraints.sdc,starcoder2-3B-2000mid,Verilog,Tcl
/samples/Tcl/xdgbasedir-0.3.tm,starcoder2-3B-2000mid,Python,Tcl
/samples/Git Attributes/filenames/.gitattributes,starcoder2-3B-2000mid,linguist,Git Attributes
/samples/hoon/canvas.hoon,starcoder2-3B-2000mid,Python,hoon
/samples/hoon/eyre.hoon,starcoder2-3B-2000mid,Python,hoon
/samples/VCL/varnish2_default.vcl,starcoder2-3B-2000mid,C++,VCL
/samples/VCL/varnish3_default.vcl,starcoder2-3B-2000mid,C++,VCL
/samples/QML/common.qbs,starcoder2-3B-2000mid,C++,QML
/samples/SQLPL/comm_amount.db2,starcoder2-3B-2000mid,C++,SQLPL
/samples/SQLPL/drop_table.db2,starcoder2-3B-2000mid,SQL,SQLPL
/samples/SQLPL/check_reorg.sql,starcoder2-3B-2000mid,SQL,SQLPL
/samples/SQLPL/sleep.sql,starcoder2-3B-2000mid,Python,SQLPL
/samples/SQLPL/trigger.sql,starcoder2-3B-2000mid,SQL,SQLPL
/samples/SQLPL/runstats.sql,starcoder2-3B-2000mid,SQL,SQLPL
/samples/F#/JsonFormat.fs,starcoder2-3B-2000mid,Python,F#
/samples/F#/JsonSerializer.fs,starcoder2-3B-2000mid,Python,F#
/samples/F#/JsonWriter.fs,starcoder2-3B-2000mid,C#,F#
/samples/F#/Combinators.fs,starcoder2-3B-2000mid,C#,F#
/samples/F#/JsonReader.fs,starcoder2-3B-2000mid,C#,F#
/samples/MoonBit/rbtree.mbt,starcoder2-3B-2000mid,C++,MoonBit
/samples/MoonBit/fft.mbt,starcoder2-3B-2000mid,Python,MoonBit
/samples/MoonBit/cfold.mbt,starcoder2-3B-2000mid,Python,MoonBit
/samples/MoonBit/deriv.mbt,starcoder2-3B-2000mid,Python,MoonBit
/samples/MoonBit/nqueens.mbt,starcoder2-3B-2000mid,C++,MoonBit
/samples/LiveScript/hello.ls,starcoder2-3B-2000mid,Python,LiveScript
/samples/YASnippet/stdin.yasnippet,starcoder2-3B-2000mid,Python,YASnippet
/samples/YASnippet/font-face.yasnippet,starcoder2-3B-2000mid,Python,YASnippet
/samples/xBase/sample.prw,starcoder2-3B-2000mid,Python,xBase
/samples/xBase/sample.prg,starcoder2-3B-2000mid,Harbour,xBase
/samples/xBase/sample.ch,starcoder2-3B-2000mid,C++,xBase
/samples/Modula-2/HuffChan.mod,starcoder2-3B-2000mid,Python,Modula-2
/samples/LigoLANG/FA1.2.ligo,starcoder2-3B-2000mid,Python,LigoLANG
/samples/Jison/ansic.jison,starcoder2-3B-2000mid,C++,Jison
/samples/Jison/classy.jison,starcoder2-3B-2000mid,n,Jison
/samples/Jison/lex.jison,starcoder2-3B-2000mid,JavaScript,Jison
/samples/Readline Config/filenames/.inputrc,starcoder2-3B-2000mid,include,Readline Config
/samples/GEDCOM/Royal92.ged,starcoder2-3B-2000mid,n1,GEDCOM
/samples/OASv3-yaml/ghes-3.4.yml,starcoder2-3B-2000mid,Python,OASv3-yaml
/samples/OASv3-yaml/ghes-3.4.yaml,starcoder2-3B-2000mid,Python,OASv3-yaml
/samples/Glimmer JS/template-only.gjs,starcoder2-3B-2000mid,ul,Glimmer JS
/samples/Glimmer JS/class.gjs,starcoder2-3B-2000mid,JavaScript,Glimmer JS
/samples/NL/assign0.nl,starcoder2-3B-2000mid,Python,NL
/samples/NL/balassign0.nl,starcoder2-3B-2000mid,n127,NL
/samples/WDL/passingfiles.wdl,starcoder2-3B-2000mid,Python,WDL
/samples/WDL/hello.wdl,starcoder2-3B-2000mid,Python,WDL
/samples/WDL/ifs_in_scatters.wdl,starcoder2-3B-2000mid,Python,WDL
/samples/WDL/fq.wdl,starcoder2-3B-2000mid,Python,WDL
/samples/Groovy/build.gvy,starcoder2-3B-2000mid,Java,Groovy
/samples/Groovy/template.gtpl,starcoder2-3B-2000mid,HTML,Groovy
/samples/Groovy/template.grt,starcoder2-3B-2000mid,HTML,Groovy
/samples/Futhark/gaussian_blur.fut,starcoder2-3B-2000mid,Python,Futhark
/samples/TextGrid/part_of_speech.TextGrid,starcoder2-3B-2000mid,Python,TextGrid
/samples/TextGrid/three_tiers.TextGrid,starcoder2-3B-2000mid,ooTextFile,TextGrid
/samples/TextGrid/words.TextGrid,starcoder2-3B-2000mid,"""""""",TextGrid
/samples/q/ml.q,starcoder2-3B-2000mid,C++,q
/samples/q/tq.q,starcoder2-3B-2000mid,Python,q
/samples/RBS/cli.rbs,starcoder2-3B-2000mid,Ruby,RBS
/samples/Cool/sample.cl,starcoder2-3B-2000mid,Python,Cool
/samples/Cool/list.cl,starcoder2-3B-2000mid,Python,Cool
/samples/ECLiPSe/or-constraint.ecl,starcoder2-3B-2000mid,Prolog,ECLiPSe
/samples/KerboScript/hoverslam.ks,starcoder2-3B-2000mid,Python,KerboScript
/samples/KerboScript/launch.ks,starcoder2-3B-2000mid,Python,KerboScript
/samples/KerboScript/lib_pid.ks,starcoder2-3B-2000mid,C++,KerboScript
/samples/CUE/github-workflow.cue,starcoder2-3B-2000mid,Python,CUE
/samples/CUE/kube.cue,starcoder2-3B-2000mid,Python,CUE
/samples/Euphoria/types.e,starcoder2-3B-2000mid,Python,Euphoria
/samples/Euphoria/hash.ex,starcoder2-3B-2000mid,Python,Euphoria
/samples/Euphoria/math.e,starcoder2-3B-2000mid,Python,Euphoria
/samples/Euphoria/regex.e,starcoder2-3B-2000mid,Python,Euphoria
/samples/Euphoria/csort.ex,starcoder2-3B-2000mid,C++,Euphoria
/samples/Euphoria/allsorts.ex,starcoder2-3B-2000mid,Python,Euphoria
/samples/Euphoria/debug.e,starcoder2-3B-2000mid,n,Euphoria
/samples/Euphoria/mydata.ex,starcoder2-3B-2000mid,C++,Euphoria
/samples/Euphoria/dll.e,starcoder2-3B-2000mid,C++,Euphoria
/samples/Euphoria/animal.ex,starcoder2-3B-2000mid,Python,Euphoria
/samples/CLIPS/sudoku.clp,starcoder2-3B-2000mid,Python,CLIPS
/samples/CLIPS/demo.clp,starcoder2-3B-2000mid,Python,CLIPS
/samples/TSV/z.vcf,starcoder2-3B-2000mid,Python,TSV
/samples/TSV/input.tsv,starcoder2-3B-2000mid,Python,TSV
/samples/TSV/merged1.vcf,starcoder2-3B-2000mid,Python,TSV
/samples/CODEOWNERS/filenames/CODEOWNERS,starcoder2-3B-2000mid,C#,CODEOWNERS
/samples/ShaderLab/DepthOfField.shader,starcoder2-3B-2000mid,C++,ShaderLab
/samples/ShaderLab/Fog.shader,starcoder2-3B-2000mid,C++,ShaderLab
/samples/ShaderLab/Uber.shader,starcoder2-3B-2000mid,C++,ShaderLab
/samples/TXL/Cal.txl,starcoder2-3B-2000mid,Python,TXL
/samples/Vim Help File/modeline.txt,starcoder2-3B-2000mid,Python,Vim Help File
/samples/Regular Expression/ordinal.regex,starcoder2-3B-2000mid,b,Regular Expression
/samples/Regular Expression/modeline-vim.regexp,starcoder2-3B-2000mid,Python,Regular Expression
/samples/Regular Expression/url.regex,starcoder2-3B-2000mid,Python,Regular Expression
/samples/Regular Expression/modeline-emacs.regexp,starcoder2-3B-2000mid,n,Regular Expression
/samples/SystemVerilog/util.vh,starcoder2-3B-2000mid,Python,SystemVerilog
/samples/SystemVerilog/fifo.sv,starcoder2-3B-2000mid,Python,SystemVerilog
/samples/SystemVerilog/endpoint_phy_wrapper.svh,starcoder2-3B-2000mid,Python,SystemVerilog
/samples/SystemVerilog/priority_encoder.sv,starcoder2-3B-2000mid,Verilog,SystemVerilog
/samples/SubRip Text/Adding.NCL.Language.S01E01.1080p.BluRay.x264.srt,starcoder2-3B-2000mid,Python,SubRip Text
/samples/Fennel/utils.fnl,starcoder2-3B-2000mid,Lua,Fennel
/samples/Fennel/repl.fnl,starcoder2-3B-2000mid,n,Fennel
/samples/Lex/filenames/Lexer.x,starcoder2-3B-2000mid,Python,Lex
/samples/Lex/zend_ini_scanner.l,starcoder2-3B-2000mid,C,Lex
/samples/Go Workspace/filenames/go.work,starcoder2-3B-2000mid,Go,Go Workspace
/samples/Nushell/this_week_in_nu.nu,starcoder2-3B-2000mid,Python,Nushell
/samples/Nushell/release-pkg.nu,starcoder2-3B-2000mid,Rust,Nushell
/samples/Chapel/lulesh.chpl,starcoder2-3B-2000mid,Python,Chapel
/samples/Chapel/nbody.chpl,starcoder2-3B-2000mid,Python,Chapel
/samples/Chapel/distributions.chpl,starcoder2-3B-2000mid,Python,Chapel
/samples/Chapel/quicksort.chpl,starcoder2-3B-2000mid,Python,Chapel
/samples/Chapel/hello.chpl,starcoder2-3B-2000mid,Python,Chapel
/samples/SAS/detect_phi.sas,starcoder2-3B-2000mid,Python,SAS
/samples/SAS/proc.sas,starcoder2-3B-2000mid,C++,SAS
/samples/Zephir/Router.zep,starcoder2-3B-2000mid,Python,Zephir
/samples/Zephir/Cblock.zep,starcoder2-3B-2000mid,C++,Zephir
/samples/Public Key/id_rsa.asc,starcoder2-3B-2000mid,Python,Public Key
/samples/Public Key/id_rsa.pub,starcoder2-3B-2000mid,Python,Public Key
/samples/Public Key/gpg_key.asc,starcoder2-3B-2000mid,Python,Public Key
/samples/Public Key/id_dsa.asc,starcoder2-3B-2000mid,Python,Public Key
/samples/Public Key/sunCert.asc,starcoder2-3B-2000mid,"""""""",Public Key
/samples/Public Key/id.pub,starcoder2-3B-2000mid,Python,Public Key
/samples/Public Key/sshkey1.asc,starcoder2-3B-2000mid,BEGIN,Public Key
/samples/Lean 4/BirthdayProblem.lean,starcoder2-3B-2000mid,Python,Lean 4
/samples/Vue/basic.vue,starcoder2-3B-2000mid,JavaScript,Vue
/samples/Vue/pre-processors.vue,starcoder2-3B-2000mid,JavaScript,Vue
/samples/HXML/checkstyle.hxml,starcoder2-3B-2000mid,Haxe,HXML
/samples/HXML/vshaxe.hxml,starcoder2-3B-2000mid,Python,HXML
/samples/BlitzBasic/PObj.bb,starcoder2-3B-2000mid,C#,BlitzBasic
/samples/BlitzBasic/LList.bb,starcoder2-3B-2000mid,Python,BlitzBasic
/samples/BlitzBasic/HalfAndDouble.bb,starcoder2-3B-2000mid,C++,BlitzBasic
/samples/ReasonLIGO/FA1.2.religo,starcoder2-3B-2000mid,Python,ReasonLIGO
/samples/Roc/ParserString.roc,starcoder2-3B-2000mid,Python,Roc
/samples/Roc/PgProtocolBackend.roc,starcoder2-3B-2000mid,Python,Roc
/samples/Roc/PgSchema.roc,starcoder2-3B-2000mid,Python,Roc
/samples/Roc/PgCmd.roc,starcoder2-3B-2000mid,Python,Roc
/samples/XS/CommonMark.xs,starcoder2-3B-2000mid,C,XS
/samples/LabVIEW/Customer.lvlib,starcoder2-3B-2000mid,C++,LabVIEW
/samples/LabVIEW/Word Finder.lvproj,starcoder2-3B-2000mid,Python,LabVIEW
/samples/LabVIEW/Worker.lvlib,starcoder2-3B-2000mid,C++,LabVIEW
/samples/LabVIEW/Actor Framework Fundamentals.lvproj,starcoder2-3B-2000mid,Python,LabVIEW
/samples/LabVIEW/Malleable VIs - Nested Malleable VIs.lvproj,starcoder2-3B-2000mid,"""""""",LabVIEW
/samples/LabVIEW/Coffee Shop.lvlib,starcoder2-3B-2000mid,Python,LabVIEW
/samples/LabVIEW/Temperature Monitoring.lvproj,starcoder2-3B-2000mid,Python,LabVIEW
/samples/LabVIEW/Work Dispatcher.lvlib,starcoder2-3B-2000mid,Python,LabVIEW
/samples/LabVIEW/PL Modbus Client.lvclass,starcoder2-3B-2000mid,Python,LabVIEW
/samples/LabVIEW/Malleable VIs Basics.lvproj,starcoder2-3B-2000mid,C++,LabVIEW
/samples/LabVIEW/Person.lvlib,starcoder2-3B-2000mid,Python,LabVIEW
/samples/ECL/sample.ecl,starcoder2-3B-2000mid,Python,ECL
/samples/GAMS/transport.gms,starcoder2-3B-2000mid,C++,GAMS
/samples/IGOR Pro/generic.ipf,starcoder2-3B-2000mid,Python,IGOR Pro
/samples/IGOR Pro/functions.ipf,starcoder2-3B-2000mid,C++,IGOR Pro
/samples/IGOR Pro/CodeBrowser.ipf,starcoder2-3B-2000mid,C++,IGOR Pro
/samples/NASL/bugbear_b.nasl,starcoder2-3B-2000mid,Detect,NASL
/samples/NASL/cmsimple_guestbook_xss.nasl,starcoder2-3B-2000mid,PHP,NASL
/samples/NASL/nmap.nasl,starcoder2-3B-2000mid,C++,NASL
/samples/NASL/hacker_defender.nasl,starcoder2-3B-2000mid,Python,NASL
/samples/NASL/cmsimple_search_xss.nasl,starcoder2-3B-2000mid,PHP,NASL
/samples/NASL/data_mail_xss.nasl,starcoder2-3B-2000mid,Perl,NASL
/samples/NASL/smtp_func.inc,starcoder2-3B-2000mid,Python,NASL
/samples/NASL/packeteer_web_login.nasl,starcoder2-3B-2000mid,Detect,NASL
/samples/NASL/tftp_func.inc,starcoder2-3B-2000mid,C++,NASL
/samples/NASL/cubecart_xss.nasl,starcoder2-3B-2000mid,Python,NASL
/samples/Ink/string_to_list.ink,starcoder2-3B-2000mid,Python,Ink
/samples/Ink/thread_in_tunnel.ink,starcoder2-3B-2000mid,Python,Ink
/samples/Ink/seen_this_scene.ink,starcoder2-3B-2000mid,Python,Ink
/samples/Ink/print_number.ink,starcoder2-3B-2000mid,C++,Ink
/samples/Ink/murder_scene.ink,starcoder2-3B-2000mid,Python,Ink
/samples/Mermaid/c4c-diagram.mermaid,starcoder2-3B-2000mid,Python,Mermaid
/samples/Mermaid/pie-chart.mermaid,starcoder2-3B-2000mid,Python,Mermaid
/samples/Mermaid/user-journey.mmd,starcoder2-3B-2000mid,Python,Mermaid
/samples/Mermaid/gitgraph.mmd,starcoder2-3B-2000mid,Python,Mermaid
/samples/Mermaid/gantt.mmd,starcoder2-3B-2000mid,Python,Mermaid
/samples/Mermaid/er-diagram.mmd,starcoder2-3B-2000mid,Python,Mermaid
/samples/Mermaid/requirement-diagram.mermaid,starcoder2-3B-2000mid,Python,Mermaid
/samples/Mermaid/flowchart.mmd,starcoder2-3B-2000mid,Python,Mermaid
/samples/Mermaid/sequence-diagram.mmd,starcoder2-3B-2000mid,Python,Mermaid
/samples/Mermaid/class-diagram.mermaid,starcoder2-3B-2000mid,C++,Mermaid
/samples/Mermaid/state-diagram.mmd,starcoder2-3B-2000mid,Python,Mermaid
/samples/Cycript/utils.cy,starcoder2-3B-2000mid,Objective,Cycript
/samples/Kotlin/Foo.kt,starcoder2-3B-2000mid,Python,Kotlin
/samples/Nim/foo.nim,starcoder2-3B-2000mid,n,Nim
/samples/Nim/filenames/nim.cfg,starcoder2-3B-2000mid,C++,Nim
/samples/Nim/main.nim,starcoder2-3B-2000mid,Python,Nim
/samples/Xtend/BasicExpressions.xtend,starcoder2-3B-2000mid,Java,Xtend
/samples/Xtend/Movies.xtend,starcoder2-3B-2000mid,Java,Xtend
/samples/omnetpp-ned/Ieee80211Interface.ned,starcoder2-3B-2000mid,Python,omnetpp-ned
