filename,tool_configuration,language,ground-truth
/samples/ABAP/cl_csv_parser.abap,magika,rst,ABAP
/samples/ABAP CDS/zcds_monsters_association.ddls.asddls,hyperpolyglot,,ABAP CDS
/samples/ABAP CDS/zcds_monsters_association.ddls.asddls,guesslang,,ABAP CDS
/samples/ABAP CDS/zcds_monsters_parameters.ddls.asddls,magika,sql,ABAP CDS
/samples/ABAP CDS/zcds_monsters_association.ddls.asddls,starcoder2-3B-2000mid,AbapCatalog,ABAP CDS
/samples/ABAP CDS/zcds_monsters_parameters.ddls.asddls,starcoder2-3B-2000mid,Abap,ABAP CDS
/samples/ABAP CDS/zcds_monsters_association.ddls.asddls,pygments-filename,text,ABAP CDS
/samples/ABAP CDS/zcds_monsters_association.ddls.asddls,magika,erb,ABAP CDS
/samples/ABNF/toml.abnf,starcoder2-3B-2000mid,Python,ABNF
/samples/ABNF/toml.abnf,magika,ini,ABNF
/samples/ABNF/toml.abnf,hyperpolyglot,,ABNF
/samples/ABNF/toml.abnf,pygments-file-content,swig,ABNF
/samples/ABNF/toml.abnf,guesslang,,ABNF
/samples/AGS Script/GlobalScript.asc,pygments-filename,asc,AGS Script
/samples/AGS Script/GlobalScript.asc,magika,solidity,AGS Script
/samples/AGS Script/KeyboardMovement_102.ash,magika,c,AGS Script
/samples/AGS Script/GlobalScript.ash,starcoder2-3B-2000mid,Python,AGS Script
/samples/AGS Script/GlobalScript.ash,magika,verilog,AGS Script
/samples/AGS Script/GlobalScript.ash,cloc,,AGS Script
/samples/AGS Script/KeyboardMovement_102.ash,starcoder2-3B-2000mid,C++,AGS Script
/samples/AGS Script/GlobalScript.ash,guesslang,,AGS Script
/samples/AGS Script/GlobalScript.ash,pygments-filename,text,AGS Script
/samples/AIDL/IVoid.aidl,guesslang,,AIDL
/samples/AIDL/ExtendableParcelable.aidl,magika,java,AIDL
/samples/AIDL/IVoid.aidl,pygments-file-content,python,AIDL
/samples/AIDL/IVoid.aidl,hyperpolyglot,,AIDL
/samples/AIDL/IVoid.aidl,pygments-filename,text,AIDL
/samples/AIDL/ExtendableParcelable.aidl,starcoder2-3B-2000mid,Java,AIDL
/samples/AIDL/IVoid.aidl,starcoder2-3B-2000mid,C++,AIDL
/samples/AIDL/ExtendableParcelable.aidl,pygments-file-content,carbon,AIDL
/samples/AL/ALIssueList.al,guesslang,,AL
/samples/AL/ALIssueList.al,pygments-file-content,carbon,AL
/samples/AL/ALIssueList.al,magika,dart,AL
/samples/AL/ALIssueList.al,pygments-filename,text,AL
/samples/AL/RefreshALIssuesCode.al,magika,verilog,AL
/samples/AL/ALIssue.al,pygments-file-content,gdscript,AL
/samples/AL/ALIssueList.al,starcoder2-3B-2000mid,Python,AL
/samples/AL/RefreshALIssuesCode.al,starcoder2-3B-2000mid,C++,AL
/samples/AL/ALIssue.al,hyperpolyglot,Perl,AL
/samples/AL/ALIssue.al,magika,javascript,AL
/samples/AMPL/toy.ampl,guesslang,,AMPL
/samples/AMPL/CT2.mod,pygments-filename,modula2,AMPL
/samples/AMPL/toy.ampl,cloc,,AMPL
/samples/AMPL/CT2.mod,magika,lisp,AMPL
/samples/AMPL/toy.ampl,magika,asm,AMPL
/samples/AMPL/CT2.mod,starcoder2-3B-2000mid,Python,AMPL
/samples/AMPL/toy.ampl,pygments-filename,text,AMPL
/samples/AMPL/toy.ampl,pygments-file-content,tsql,AMPL
/samples/API Blueprint/attributes.apib,guesslang,,API Blueprint
/samples/API Blueprint/simple.apib,cloc,,API Blueprint
/samples/API Blueprint/actions.apib,starcoder2-3B-2000mid,Python,API Blueprint
/samples/API Blueprint/simple.apib,magika,markdown,API Blueprint
/samples/API Blueprint/attributes.apib,pygments-filename,text,API Blueprint
/samples/APL/DeepakChopra.apl,magika,txt,APL
/samples/APL/UT.dyalog,pygments-file-content,gdscript,APL
/samples/APL/UT.dyalog,starcoder2-3B-2000mid,Python,APL
/samples/APL/hashbang,pygments-filename,text,APL
/samples/APL/hashbang,magika,shell,APL
/samples/APL/hashbang,cloc,,APL
/samples/APL/UT.dyalog,guesslang,,APL
/samples/APL/UT.dyalog,magika,sql,APL
/samples/ASL/example.dsl,magika,autohotkey,ASL
/samples/ASL/example.asl,magika,c,ASL
/samples/ASL/example.dsl,starcoder2-3B-2000mid,n,ASL
/samples/ASL/example.dsl,guesslang,,ASL
/samples/ASL/example.dsl,pygments-file-content,carbon,ASL
/samples/ASL/example.asl,starcoder2-3B-2000mid,C++,ASL
/samples/ASL/example.dsl,hyperpolyglot,,ASL
/samples/ASL/example.dsl,pygments-filename,text,ASL
/samples/ASN.1/example.asn,pygments-file-content,maple,ASN.1
/samples/ASN.1/example.asn,starcoder2-3B-2000mid,Python,ASN.1
/samples/ASN.1/example.asn,guesslang,,ASN.1
/samples/ASN.1/example.asn,hyperpolyglot,,ASN.1
/samples/ASN.1/example.asn,pygments-filename,text,ASN.1
/samples/ASN.1/example.asn,magika,m4,ASN.1
/samples/ASP.NET/OpenAuthProviders.ascx,pygments-file-content,xml+ruby,ASP.NET
/samples/ASP.NET/OpenAuthProviders.ascx,guesslang,,ASP.NET
/samples/ASP.NET/EchoSocket.ashx,starcoder2-3B-2000mid,n,ASP.NET
/samples/ASP.NET/Login.aspx,starcoder2-3B-2000mid,Python,ASP.NET
/samples/ASP.NET/OpenAuthProviders.ascx,starcoder2-3B-2000mid,C#,ASP.NET
/samples/ASP.NET/Global.asax,starcoder2-3B-2000beg,﻿<%,ASP.NET
/samples/ASP.NET/Global.asax,starcoder2-3B-2000mid,HTTP,ASP.NET
/samples/ASP.NET/EchoSocket.ashx,pygments-file-content,erb,ASP.NET
/samples/ASP.NET/OpenAuthProviders.ascx,hyperpolyglot,ASP,ASP.NET
/samples/ASP.NET/Login.aspx,starcoder2-3B-2000beg,Page,ASP.NET
/samples/ASP.NET/OpenAuthProviders.ascx,magika,asp,ASP.NET
/samples/ASP.NET/OpenAuthProviders.ascx,pygments-filename,aspx-vb,ASP.NET
/samples/ATS/DiningPhil2.dats,starcoder2-3B-2000beg,Haxe,ATS
/samples/ATS/basis_ssntype.sats,magika,verilog,ATS
/samples/ATS/csv_parse.hats,magika,ocaml,ATS
/samples/ATS/DiningPhil2_fork.dats,pygments-file-content,gdscript,ATS
/samples/ATS/DiningPhil2_fork.dats,guesslang,,ATS
/samples/ATS/YonedaLemma.dats,pygments-file-content,ssp,ATS
/samples/ATS/basis_ssntype.sats,cloc,,ATS
/samples/ATS/DiningPhil2_fork.dats,starcoder2-3B-2000mid,C++,ATS
/samples/ATS/DiningPhil2_fork.dats,pygments-filename,text,ATS
/samples/ATS/basis_ssntype.sats,pygments-file-content,tsql,ATS
/samples/ATS/basis_ssntype.sats,starcoder2-3B-2000mid,Python,ATS
/samples/ActionScript/TextFieldUtil.as,starcoder2-3B-2000mid,Languages,ActionScript
/samples/ActionScript/HelloWorld.as,magika,java,ActionScript
/samples/ActionScript/NumberUtil.as,magika,go,ActionScript
/samples/ActionScript/FooBar.as,magika,cs,ActionScript
/samples/ActionScript/TextFieldUtil.as,starcoder2-3B-2000beg,Python,ActionScript
/samples/ActionScript/FooBar.as,pygments-file-content,python,ActionScript
/samples/ActionScript/TextFieldUtil.as,magika,javascript,ActionScript
/samples/ActionScript/NumberUtil.as,pygments-file-content,tsql,ActionScript
/samples/ActionScript/HelloWorld.as,pygments-file-content,carbon,ActionScript
/samples/ActionScript/NumberUtil.as,starcoder2-3B-2000mid,C++,ActionScript
/samples/ActionScript/NumberUtil.as,hyperpolyglot,AngelScript,ActionScript
/samples/ActionScript/NumberUtil.as,guesslang,,ActionScript
/samples/Adblock Filter List/anti-facebook.txt,starcoder2-3B-2000beg,Adblock,Adblock Filter List
/samples/Adblock Filter List/fake-news.txt,hyperpolyglot,,Adblock Filter List
/samples/Adblock Filter List/anti-facebook.txt,pygments-filename,text,Adblock Filter List
/samples/Adblock Filter List/anti-facebook.txt,starcoder2-3B-2000mid,JavaScript,Adblock Filter List
/samples/Adblock Filter List/fake-news.txt,starcoder2-3B-2000mid,Python,Adblock Filter List
/samples/Adblock Filter List/test_rules.txt,magika,erb,Adblock Filter List
/samples/Adblock Filter List/anti-facebook.txt,magika,diff,Adblock Filter List
/samples/Adblock Filter List/fake-news.txt,go-enry,Text,Adblock Filter List
/samples/Adblock Filter List/fake-news.txt,magika,markdown,Adblock Filter List
/samples/Adblock Filter List/anti-facebook.txt,guesslang,,Adblock Filter List
/samples/Adobe Font Metrics/lambda.afm,starcoder2-3B-2000mid,Python,Adobe Font Metrics
/samples/Adobe Font Metrics/OpenSansCondensed-Bold.afm,magika,csv,Adobe Font Metrics
/samples/Adobe Font Metrics/lambda.afm,pygments-filename,text,Adobe Font Metrics
/samples/Adobe Font Metrics/OpenSansCondensed-Bold.afm,guesslang,,Adobe Font Metrics
/samples/Adobe Font Metrics/OpenSansCondensed-Bold.afm,starcoder2-3B-2000mid,FontForge,Adobe Font Metrics
/samples/Adobe Font Metrics/OpenSansCondensed-Bold.afm,hyperpolyglot,,Adobe Font Metrics
/samples/Agda/NatCat.agda,guesslang,,Agda
/samples/Agda/NatCat.agda,starcoder2-3B-2000mid,Haskell,Agda
/samples/Agda/NatCat.agda,magika,haskell,Agda
/samples/Agda/NatCat.agda,pygments-file-content,python,Agda
/samples/Alloy/views.als,pygments-file-content,gdscript,Alloy
/samples/Alloy/file_system.als,cloc,,Alloy
/samples/Alloy/marksweepgc.als,magika,haskell,Alloy
/samples/Alloy/file_system.als,magika,verilog,Alloy
/samples/Alloy/marksweepgc.als,guesslang,,Alloy
/samples/Alloy/marksweepgc.als,pygments-file-content,tsql,Alloy
/samples/Alloy/file_system.als,starcoder2-3B-2000mid,C++,Alloy
/samples/Alloy/views.als,starcoder2-3B-2000beg,Java,Alloy
/samples/Alloy/views.als,starcoder2-3B-2000mid,Python,Alloy
/samples/Alpine Abuild/filenames/APKBUILD,guesslang,,Alpine Abuild
/samples/Alpine Abuild/filenames/APKBUILD,pygments-filename,text,Alpine Abuild
/samples/Alpine Abuild/filenames/APKBUILD,starcoder2-3B-2000mid,Python,Alpine Abuild
/samples/Alpine Abuild/filenames/APKBUILD,cloc,,Alpine Abuild
/samples/Alpine Abuild/filenames/APKBUILD,magika,shell,Alpine Abuild
/samples/Altium Designer/Sample Output Job.OutJob,magika,ini,Altium Designer
/samples/Altium Designer/Sample Schematic Sheet.SchDoc,magika,vba,Altium Designer
/samples/Altium Designer/Sample Altium Project.PrjPcb,pygments-filename,text,Altium Designer
/samples/Altium Designer/Sample Board Design.PcbDoc,hyperpolyglot,,Altium Designer
/samples/Altium Designer/Sample Altium Project.PrjPcb,starcoder2-3B-2000mid,Python,Altium Designer
/samples/Altium Designer/Sample Output Job.OutJob,guesslang,,Altium Designer
/samples/Altium Designer/Sample Board Design.PcbDoc,magika,winregistry,Altium Designer
/samples/Altium Designer/Sample Output Job.OutJob,starcoder2-3B-2000mid,OutputJobFile,Altium Designer
/samples/Altium Designer/Sample Schematic Sheet.SchDoc,starcoder2-3B-2000beg,Skipping file due to encoding error: /samples/Altium Designer/Sample Schematic Sheet.SchDoc,Altium Designer
/samples/AngelScript/payload.as,cloc,ActionScript,AngelScript
/samples/AngelScript/botmanager.as,pygments-filename,actionscript,AngelScript
/samples/AngelScript/payload.as,pygments-file-content,tsql,AngelScript
/samples/AngelScript/botmanager.as,pygments-file-content,gdscript,AngelScript
/samples/AngelScript/payload.as,magika,cs,AngelScript
/samples/AngelScript/botmanager.as,magika,objectivec,AngelScript
/samples/AngelScript/botmanager.as,guesslang,,AngelScript
/samples/AngelScript/botmanager.as,starcoder2-3B-2000mid,C++,AngelScript
/samples/AngelScript/payload.as,starcoder2-3B-2000mid,Python,AngelScript
/samples/Ant Build System/filenames/ant.xml,pygments-file-content,text,Ant Build System
/samples/Ant Build System/filenames/ant.xml,starcoder2-3B-2000mid,Python,Ant Build System
/samples/Ant Build System/filenames/ant.xml,guesslang,,Ant Build System
/samples/Ant Build System/filenames/ant.xml,cloc,XML,Ant Build System
/samples/Ant Build System/filenames/ant.xml,hyperpolyglot,,Ant Build System
/samples/Ant Build System/filenames/ant.xml,pygments-filename,xml,Ant Build System
/samples/Antlers/sitemap.antlers.xml,cloc,XML,Antlers
/samples/Antlers/layout.antlers.html,starcoder2-3B-2000mid,Python,Antlers
/samples/Antlers/index.antlers.html,starcoder2-3B-2000mid,pre,Antlers
/samples/Antlers/kitchensink.antlers.html,pygments-filename,html,Antlers
/samples/Antlers/kitchensink.antlers.html,starcoder2-3B-2000mid,nPython,Antlers
/samples/Antlers/sitemap.antlers.xml,starcoder2-3B-2000mid,xml,Antlers
/samples/Antlers/sitemap.antlers.xml,magika,handlebars,Antlers
/samples/Antlers/kitchensink.antlers.html,guesslang,,Antlers
/samples/Antlers/kitchensink.antlers.html,pygments-file-content,html+php,Antlers
/samples/Antlers/index.antlers.html,hyperpolyglot,HTML,Antlers
/samples/Antlers/layout.antlers.html,pygments-file-content,xml+django,Antlers
/samples/Antlers/sitemap.antlers.xml,hyperpolyglot,,Antlers
/samples/Antlers/kitchensink.antlers.php,hyperpolyglot,PHP,Antlers
/samples/Antlers/kitchensink.antlers.php,pygments-filename,php,Antlers
/samples/ApacheConf/filenames/.htaccess,hyperpolyglot,,ApacheConf
/samples/ApacheConf/filenames/httpd.conf,pygments-filename,text,ApacheConf
/samples/ApacheConf/filenames/.htaccess,guesslang,,ApacheConf
/samples/ApacheConf/filenames/.htaccess,pygments-file-content,tsql,ApacheConf
/samples/ApacheConf/apache.vhost,starcoder2-3B-2000mid,Python,ApacheConf
/samples/ApacheConf/apache.vhost,starcoder2-3B-2000beg,"""""""",ApacheConf
/samples/ApacheConf/apache.vhost,pygments-file-content,xml,ApacheConf
/samples/ApacheConf/apache.vhost,magika,rst,ApacheConf
/samples/ApacheConf/filenames/.htaccess,magika,htaccess,ApacheConf
/samples/ApacheConf/filenames/apache2.conf,starcoder2-3B-2000end,o,ApacheConf
/samples/ApacheConf/filenames/apache2.conf,pygments-file-content,gdscript,ApacheConf
/samples/Apex/LanguageUtils.cls,pygments-file-content,carbon,Apex
/samples/Apex/AccountTrigger.trigger,starcoder2-3B-2000mid,Python,Apex
/samples/Apex/LanguageUtils.cls,guesslang,,Apex
/samples/Apex/TwilioAPI.cls,starcoder2-3B-2000end,n,Apex
/samples/Apex/BooleanUtils.cls,magika,java,Apex
/samples/Apex/EmailUtils.cls,magika,dart,Apex
/samples/Apex/LogTriggerHandler.trigger,magika,groovy,Apex
/samples/Apex/AddRelatedRecord.trigger,magika,typescript,Apex
/samples/Apex/TwilioAPI.cls,magika,javascript,Apex
/samples/Apex/BooleanUtils.cls,pygments-file-content,scilab,Apex
/samples/Apex/ArrayUtils.cls,pygments-file-content,tsql,Apex
/samples/Apex/AddRelatedRecord.trigger,pygments-file-content,teratermmacro,Apex
/samples/Apex/TwilioAPI.cls,pygments-file-content,gdscript,Apex
/samples/Apex/AccountTrigger.trigger,starcoder2-3B-2000end,name,Apex
/samples/Apex/AccountTrigger.trigger,pygments-file-content,css+lasso,Apex
/samples/Apex/EmailUtils.cls,starcoder2-3B-2000mid,Java,Apex
/samples/Apex/TwilioAPI.cls,cloc,Apex Class,Apex
/samples/Apex/AccountTrigger.trigger,pygments-filename,text,Apex
/samples/Apex/LanguageUtils.cls,pygments-filename,openedge,Apex
/samples/Apex/AddRelatedRecord.trigger,hyperpolyglot,,Apex
/samples/Apex/AddRelatedRecord.trigger,cloc,Apex Trigger,Apex
/samples/Apollo Guidance Computer/BURN_BABY_BURN--MASTER_IGNITION_ROUTINE.agc,magika,tsv,Apollo Guidance Computer
/samples/Apollo Guidance Computer/BURN_BABY_BURN--MASTER_IGNITION_ROUTINE.agc,cloc,,Apollo Guidance Computer
/samples/Apollo Guidance Computer/BURN_BABY_BURN--MASTER_IGNITION_ROUTINE.agc,pygments-filename,text,Apollo Guidance Computer
/samples/Apollo Guidance Computer/BURN_BABY_BURN--MASTER_IGNITION_ROUTINE.agc,starcoder2-3B-2000mid,Python,Apollo Guidance Computer
/samples/Apollo Guidance Computer/BURN_BABY_BURN--MASTER_IGNITION_ROUTINE.agc,guesslang,,Apollo Guidance Computer
/samples/Apollo Guidance Computer/BURN_BABY_BURN--MASTER_IGNITION_ROUTINE.agc,starcoder2-3B-2000end,C++,Apollo Guidance Computer
/samples/AppleScript/Get User Name.applescript,pygments-file-content,text,AppleScript
/samples/AppleScript/center.applescript,pygments-file-content,django,AppleScript
/samples/AppleScript/Convert To PDF.applescript,starcoder2-3B-2000beg,C++,AppleScript
/samples/AppleScript/Get User Name.applescript,guesslang,,AppleScript
/samples/AppleScript/Convert To PDF.applescript,starcoder2-3B-2000mid,is,AppleScript
/samples/AppleScript/Get User Name.applescript,starcoder2-3B-2000mid,Python,AppleScript
/samples/AppleScript/Convert To PDF.applescript,cloc,,AppleScript
/samples/AppleScript/Get User Name.applescript,magika,sql,AppleScript
/samples/AppleScript/center.applescript,magika,tcl,AppleScript
/samples/AppleScript/Time Of Day.applescript,magika,lua,AppleScript
/samples/AppleScript/Convert To PDF.applescript,magika,ocaml,AppleScript
/samples/AppleScript/Convert To PostScript.applescript,magika,verilog,AppleScript
/samples/AppleScript/Time Of Day.applescript,starcoder2-3B-2000beg,Objective,AppleScript
/samples/AsciiDoc/encoding.asciidoc,magika,markdown,AsciiDoc
/samples/AsciiDoc/sample.adoc,hyperpolyglot,,AsciiDoc
/samples/AsciiDoc/sample.adoc,magika,rst,AsciiDoc
/samples/AsciiDoc/sample.adoc,starcoder2-3B-2000mid,name,AsciiDoc
/samples/AsciiDoc/list.asc,starcoder2-3B-2000mid,Python,AsciiDoc
/samples/AsciiDoc/encoding.asciidoc,pygments-file-content,mysql,AsciiDoc
/samples/AsciiDoc/encoding.asciidoc,starcoder2-3B-2000mid,Ruby,AsciiDoc
/samples/AsciiDoc/list.asc,pygments-filename,asc,AsciiDoc
/samples/AsciiDoc/list.asc,pygments-file-content,restructuredtext,AsciiDoc
/samples/AsciiDoc/encoding.asciidoc,pygments-filename,text,AsciiDoc
/samples/AsciiDoc/list.asc,guesslang,,AsciiDoc
/samples/AspectJ/CacheAspect.aj,starcoder2-3B-2000mid,Java,AspectJ
/samples/AspectJ/OptimizeRecursionCache.aj,pygments-file-content,python,AspectJ
/samples/AspectJ/OptimizeRecursionCache.aj,magika,java,AspectJ
/samples/AspectJ/OptimizeRecursionCache.aj,guesslang,,AspectJ
/samples/Assembly/forth.nasm,pygments-filename,nasm,Assembly
/samples/Assembly/audio.i,pygments-filename,swig,Assembly
/samples/Assembly/macros.inc,pygments-file-content,gdscript,Assembly
/samples/Assembly/audio.i,pygments-file-content,splus,Assembly
/samples/Assembly/fp_sqr32_160_comba.inc,pygments-filename,pov,Assembly
/samples/Assembly/lib.inc,pygments-file-content,brainfuck,Assembly
/samples/Assembly/cpu_feat.nas,guesslang,,Assembly
/samples/Assembly/fftfpu.nas,starcoder2-3B-2000mid,C++,Assembly
/samples/Assembly/fftfpu.nas,hyperpolyglot,,Assembly
/samples/Assembly/cpu_feat.nas,starcoder2-3B-2000mid,C,Assembly
/samples/Assembly/cpu_feat.nas,pygments-filename,text,Assembly
/samples/Assembly/forth.nasm,starcoder2-3B-2000end,Forth,Assembly
/samples/Assembly/audio.i,cloc,SWIG,Assembly
/samples/Assembly/lib.inc,starcoder2-3B-2000mid,n,Assembly
/samples/Assembly/fp_sqr32_160_comba.inc,pygments-file-content,tsql,Assembly
/samples/Assembly/macros.inc,cloc,Pascal,Assembly
/samples/Assembly/fftfpu.nas,magika,asm,Assembly
/samples/Assembly/forth.nasm,starcoder2-3B-2000mid,Python,Assembly
/samples/Assembly/A8514.I,pygments-file-content,carbon,Assembly
/samples/Assembly/3D_PRG.I,pygments-file-content,css+lasso,Assembly
/samples/Astro/index.astro,starcoder2-3B-2000mid,---,Astro
/samples/Astro/index.astro,guesslang,,Astro
/samples/Astro/index.astro,magika,handlebars,Astro
/samples/Astro/index.astro,hyperpolyglot,,Astro
/samples/Astro/index.astro,pygments-filename,text,Astro
/samples/Astro/index.astro,pygments-file-content,python,Astro
/samples/Asymptote/kappa-sawteeth.asy,guesslang,,Asymptote
/samples/Asymptote/kappa-sawteeth.asy,starcoder2-3B-2000mid,Python,Asymptote
/samples/Asymptote/figarc4_3D.asy,magika,lisp,Asymptote
/samples/Asymptote/kappa-sawteeth.asy,cloc,,Asymptote
/samples/Asymptote/kappa-sawteeth.asy,magika,javascript,Asymptote
/samples/Asymptote/kappa-sawteeth.asy,pygments-file-content,python,Asymptote
/samples/AutoHotkey/hello.ahk,starcoder2-3B-2000mid,Python,AutoHotkey
/samples/AutoHotkey/hello.ahk,guesslang,,AutoHotkey
/samples/AutoHotkey/hello.ahk,magika,vba,AutoHotkey
/samples/AutoHotkey/hello.ahk,pygments-file-content,text,AutoHotkey
/samples/Avro IDL/user.avdl,hyperpolyglot,,Avro IDL
/samples/Avro IDL/user.avdl,guesslang,,Avro IDL
/samples/Avro IDL/user.avdl,starcoder2-3B-2000mid,Python,Avro IDL
/samples/Avro IDL/user.avdl,pygments-filename,text,Avro IDL
/samples/Avro IDL/user.avdl,magika,dart,Avro IDL
/samples/Avro IDL/user.avdl,starcoder2-3B-2000end,C++,Avro IDL
/samples/Awk/test.awk,pygments-file-content,componentpascal,Awk
/samples/Awk/test.awk,starcoder2-3B-2000end,Perl,Awk
/samples/Awk/test.awk,starcoder2-3B-2000mid,Python,Awk
/samples/Awk/test.awk,guesslang,,Awk
/samples/B4X/B4XMainPage.bas,cloc,Visual Basic,B4X
/samples/B4X/OAuth.bas.bas,pygments-filename,vb.net,B4X
/samples/B4X/OAuth.bas.bas,guesslang,,B4X
/samples/B4X/OAuth.bas.bas,starcoder2-3B-2000beg,Java,B4X
/samples/B4X/B4XMainPage.bas,go-enry,FreeBasic,B4X
/samples/B4X/B4XMainPage.bas,hyperpolyglot,VBA,B4X
/samples/B4X/OAuth.bas.bas,starcoder2-3B-2000end,n,B4X
/samples/B4X/B4XMainPage.bas,magika,vba,B4X
/samples/B4X/B4XMainPage.bas,starcoder2-3B-2000mid,Python,B4X
/samples/B4X/RequestsManager.bas,pygments-file-content,objective-c,B4X
/samples/BASIC/P180.BAS,cloc,Visual Basic,BASIC
/samples/BASIC/GPIOGW.BAS,guesslang,,BASIC
/samples/BASIC/spacesc.bas,pygments-file-content,googlesql,BASIC
/samples/BASIC/GPIOGW.BAS,pygments-file-content,cbmbas,BASIC
/samples/BASIC/P180.BAS,magika,vba,BASIC
/samples/BASIC/GPIOGW.BAS,pygments-filename,qbasic,BASIC
/samples/BASIC/mandelbrot.bas,pygments-filename,vb.net,BASIC
/samples/BASIC/spacesc.bas,magika,txt,BASIC
/samples/BASIC/spacesc.bas,starcoder2-3B-2000mid,C++,BASIC
/samples/BASIC/P180.BAS,starcoder2-3B-2000mid,Python,BASIC
/samples/BASIC/GPIOGW.BAS,magika,csv,BASIC
/samples/BASIC/P180.BAS,hyperpolyglot,VBA,BASIC
/samples/BQN/gameoflife.bqn,starcoder2-3B-2000mid,Python,BQN
/samples/BQN/snake.bqn,hyperpolyglot,,BQN
/samples/BQN/gameoflife.bqn,guesslang,,BQN
/samples/BQN/snake.bqn,magika,tcl,BQN
/samples/BQN/snake.bqn,pygments-file-content,css+lasso,BQN
/samples/BQN/gameoflife.bqn,pygments-file-content,teratermmacro,BQN
/samples/BQN/gameoflife.bqn,magika,markdown,BQN
/samples/Ballerina/var.bal,cloc,,Ballerina
/samples/Ballerina/hello-world.bal,pygments-filename,text,Ballerina
/samples/Ballerina/hello-world.bal,pygments-file-content,python,Ballerina
/samples/Ballerina/hello-world.bal,guesslang,,Ballerina
/samples/Ballerina/hello-world-service.bal,magika,typescript,Ballerina
/samples/Ballerina/xml.bal,magika,lisp,Ballerina
/samples/Ballerina/var.bal,magika,javascript,Ballerina
/samples/Beef/RandoCode.bf,magika,cs,Beef
/samples/Beef/RandoCode.bf,hyperpolyglot,HyPhy,Beef
/samples/Beef/RandoCode.bf,pygments-file-content,tsql,Beef
/samples/Beef/ProfilePanel.bf,starcoder2-3B-2000mid,Python,Beef
/samples/Beef/Program.bf,pygments-file-content,objective-c,Beef
/samples/Beef/Program.bf,starcoder2-3B-2000mid,n,Beef
/samples/Beef/RandoCode.bf,starcoder2-3B-2000mid,C++,Beef
/samples/Beef/RandoCode.bf,starcoder2-3B-2000end,C#,Beef
/samples/Beef/RandoCode.bf,pygments-filename,brainfuck,Beef
/samples/Beef/RandoCode.bf,guesslang,,Beef
/samples/Beef/RandoCode.bf,cloc,,Beef
/samples/Befunge/aturley.bf,pygments-file-content,objective-c,Befunge
/samples/Befunge/aturley.bf,guesslang,,Befunge
/samples/Befunge/cascade.bf,pygments-file-content,scdoc,Befunge
/samples/Befunge/aturley.bf,magika,perl,Befunge
/samples/Befunge/befunge3.bf,magika,csv,Befunge
/samples/Befunge/beer7.bf,pygments-filename,brainfuck,Befunge
/samples/Befunge/mycorand.bf,pygments-file-content,tsql,Befunge
/samples/Befunge/beer7.bf,pygments-file-content,cbmbas,Befunge
/samples/Befunge/aturley.bf,starcoder2-3B-2000mid,Python,Befunge
/samples/Befunge/aturley.bf,cloc,,Befunge
/samples/Befunge/aturley.bf,hyperpolyglot,HyPhy,Befunge
/samples/Befunge/mycorand.bf,magika,txt,Befunge
/samples/Befunge/cascade.bf,starcoder2-3B-2000mid,011p013p,Befunge
/samples/Befunge/cascade.bf,hyperpolyglot,Brainfuck,Befunge
