filename,tool_configuration,language,ground-truth
/samples/JSON with Comments/CLIPS.sublime-settings,qwen-2-5-7b-instruct,JSON,JSON with Comments
/samples/JSON with Comments/Default.sublime-keymap,qwen-2-5-7b-instruct,Rust,JSON with Comments
/samples/JSON with Comments/Dart.sublime-project,qwen-2-5-7b-instruct,JSON,JSON with Comments
/samples/JSON with Comments/filenames/.swcrc,qwen-2-5-7b-instruct,JavaScript,JSON with Comments
/samples/JSON with Comments/filenames/language-configuration.json,qwen-2-5-7b-instruct,This,JSON with Comments
/samples/JSON with Comments/filenames/.jshintrc,qwen-2-5-7b-instruct,JavaScript,JSON with Comments
/samples/JSON with Comments/filenames/tslint.json,qwen-2-5-7b-instruct,JavaScript,JSON with Comments
/samples/JSON with Comments/filenames/jsconfig.json,qwen-2-5-7b-instruct,JavaScript,JSON with Comments
/samples/JSON with Comments/filenames/.jscsrc,qwen-2-5-7b-instruct,JSON,JSON with Comments
/samples/JSON with Comments/filenames/devcontainer.json,qwen-2-5-7b-instruct,JavaScript,JSON with Comments
/samples/JSON with Comments/filenames/.jslintrc,qwen-2-5-7b-instruct,Based,JSON with Comments
/samples/JSON with Comments/filenames/tsconfig.json,qwen-2-5-7b-instruct,TypeScript,JSON with Comments
/samples/JSON with Comments/filenames/.babelrc,qwen-2-5-7b-instruct,JavaScript,JSON with Comments
/samples/JSON with Comments/filenames/.eslintrc.json,qwen-2-5-7b-instruct,JavaScript,JSON with Comments
/samples/JSON with Comments/JavaDoc Add Line.sublime-macro,qwen-2-5-7b-instruct,JSON,JSON with Comments
/samples/JSON with Comments/plyr.code-workspace,qwen-2-5-7b-instruct,JSON,JSON with Comments
/samples/RBS/cli.rbs,qwen-2-5-7b-instruct,Ruby,RBS
/samples/Bluespec BH/TL.bs,qwen-2-5-7b-instruct,Haskell,Bluespec BH
/samples/Bluespec BH/CGetPut.bs,qwen-2-5-7b-instruct,Haskell,Bluespec BH
/samples/Bluespec BH/COBS.bs,qwen-2-5-7b-instruct,HDL,Bluespec BH
/samples/Bluespec BH/TbTL.bs,qwen-2-5-7b-instruct,HDL,Bluespec BH
/samples/XC/main.xc,qwen-2-5-7b-instruct,C++,XC
/samples/Red/example.reds,qwen-2-5-7b-instruct,Scheme,Red
/samples/Maven POM/filenames/pom.xml,qwen-2-5-7b-instruct,Java,Maven POM
/samples/FIGlet Font/ivrit.flf,qwen-2-5-7b-instruct,The,FIGlet Font
/samples/Literate CoffeeScript/pixi.coffee.md,qwen-2-5-7b-instruct,JavaScript,Literate CoffeeScript
/samples/Literate CoffeeScript/scope.litcoffee,qwen-2-5-7b-instruct,JavaScript,Literate CoffeeScript
/samples/Lasso/knop.las,qwen-2-5-7b-instruct,Based,Lasso
/samples/Pic/dextroamphetamine.chem,qwen-2-5-7b-instruct,C,Pic
/samples/Pic/ritalin.chem,qwen-2-5-7b-instruct,The,Pic
/samples/Pic/graph.pic,qwen-2-5-7b-instruct,The,Pic
/samples/Elm/QuickSort.elm,qwen-2-5-7b-instruct,Haskell,Elm
/samples/Elm/Basic.elm,qwen-2-5-7b-instruct,Haskell,Elm
/samples/Elm/Tree.elm,qwen-2-5-7b-instruct,Haskell,Elm
/samples/ZIL/misc.zil,qwen-2-5-7b-instruct,The,ZIL
/samples/Snakemake/snakemake-calling.smk,qwen-2-5-7b-instruct,Python,Snakemake
/samples/Snakemake/snakemake-mapping.smk,qwen-2-5-7b-instruct,Python,Snakemake
/samples/Snakemake/template.snakefile,qwen-2-5-7b-instruct,Python,Snakemake
/samples/Snakemake/filenames/Snakefile,qwen-2-5-7b-instruct,Python,Snakemake
/samples/Latte/layout.latte,qwen-2-5-7b-instruct,PHP,Latte
/samples/Latte/template.latte,qwen-2-5-7b-instruct,PHP,Latte
/samples/DIGITAL Command Language/ghostpdl_zlib_make_vms.com,qwen-2-5-7b-instruct,C,DIGITAL Command Language
/samples/DIGITAL Command Language/vmsbackup_build.com,qwen-2-5-7b-instruct,[],DIGITAL Command Language
/samples/DIGITAL Command Language/libxslt_build.com,qwen-2-5-7b-instruct,COBOL,DIGITAL Command Language
/samples/DIGITAL Command Language/fis_gtm_kitinstal.com,qwen-2-5-7b-instruct,Batch,DIGITAL Command Language
/samples/CoNLL-U/en-ud-test-abridged.conllu,qwen-2-5-7b-instruct,The,CoNLL-U
/samples/CoNLL-U/CF1.conllu,qwen-2-5-7b-instruct,This,CoNLL-U
/samples/CoNLL-U/ug-ud-test-abridged.conllu,qwen-2-5-7b-instruct,The,CoNLL-U
/samples/EBNF/types.ebnf,qwen-2-5-7b-instruct,OCaml,EBNF
/samples/EBNF/material.ebnf,qwen-2-5-7b-instruct,The,EBNF
/samples/EBNF/grammar.ebnf,qwen-2-5-7b-instruct,OCaml,EBNF
/samples/EBNF/object.ebnf,qwen-2-5-7b-instruct,Python,EBNF
/samples/Smali/DoodleMobileAnaylise.smali,qwen-2-5-7b-instruct,Java,Smali
/samples/Smali/ModernAsyncTask.smali,qwen-2-5-7b-instruct,Java,Smali
/samples/Smali/Subject.smali,qwen-2-5-7b-instruct,Java,Smali
/samples/Smali/PenguinSprite.smali,qwen-2-5-7b-instruct,Java,Smali
/samples/Smali/ActionBarDrawerToggle.smali,qwen-2-5-7b-instruct,DVM,Smali
/samples/Smali/WbxmlSerializer.smali,qwen-2-5-7b-instruct,Java,Smali
/samples/Smali/ViewDragHelper.smali,qwen-2-5-7b-instruct,Java,Smali
/samples/HAProxy/haproxy.cfg,qwen-2-5-7b-instruct,The,HAProxy
/samples/CoffeeScript/hello.coffee,qwen-2-5-7b-instruct,JavaScript,CoffeeScript
/samples/CoffeeScript/classes.coffee,qwen-2-5-7b-instruct,JavaScript,CoffeeScript
/samples/CoffeeScript/xipd.coffee,qwen-2-5-7b-instruct,JavaScript,CoffeeScript
/samples/CoffeeScript/lexer.coffee,qwen-2-5-7b-instruct,JavaScript,CoffeeScript
/samples/CoffeeScript/intro.coffee,qwen-2-5-7b-instruct,Python,CoffeeScript
/samples/CoffeeScript/rack_application.coffee,qwen-2-5-7b-instruct,JavaScript,CoffeeScript
/samples/CoffeeScript/example.cjsx,qwen-2-5-7b-instruct,JavaScript,CoffeeScript
/samples/Pkl/SchemaGenerator.pkl,qwen-2-5-7b-instruct,Java,Pkl
/samples/Pkl/Parser.pkl,qwen-2-5-7b-instruct,Kotlin,Pkl
/samples/Git Config/aliases.gitconfig,qwen-2-5-7b-instruct,bash,Git Config
/samples/Git Config/filenames/.gitmodules,qwen-2-5-7b-instruct,Shell,Git Config
/samples/Git Config/filenames/.gitconfig,qwen-2-5-7b-instruct,Bash,Git Config
/samples/PostScript/lambda.pfa,qwen-2-5-7b-instruct,Based,PostScript
/samples/LookML/comments.view.lookml,qwen-2-5-7b-instruct,This,LookML
/samples/LookML/example.view.lkml,qwen-2-5-7b-instruct,Looker,LookML
/samples/LookML/example.model.lkml,qwen-2-5-7b-instruct,This,LookML
/samples/HTML+ECR/greeting.ecr,qwen-2-5-7b-instruct,Ruby,HTML+ECR
/samples/Soong/filenames/Android.bp,qwen-2-5-7b-instruct,Java,Soong
/samples/KiCad Schematic/ciaaConector.sch,qwen-2-5-7b-instruct,Based,KiCad Schematic
/samples/KiCad Schematic/buzzer.sch,qwen-2-5-7b-instruct,The,KiCad Schematic
/samples/KiCad Schematic/Volume.sch,qwen-2-5-7b-instruct,This,KiCad Schematic
/samples/KiCad Schematic/buttons.sch,qwen-2-5-7b-instruct,Based,KiCad Schematic
/samples/KiCad Schematic/gedda-junk.sch,qwen-2-5-7b-instruct,From,KiCad Schematic
/samples/KiCad Schematic/ultimate-temp-controller.sch,qwen-2-5-7b-instruct,The,KiCad Schematic
/samples/KiCad Schematic/rpi-cm4-carrier-template.kicad_sch,qwen-2-5-7b-instruct,The,KiCad Schematic
/samples/Praat/queryTable.praat,qwen-2-5-7b-instruct,Visual,Praat
/samples/Praat/randomiseArticles.praat,qwen-2-5-7b-instruct,MATLAB,Praat
/samples/Praat/dynamicity.praat,qwen-2-5-7b-instruct,MATLAB,Praat
/samples/Protocol Buffer/addressbook.proto,qwen-2-5-7b-instruct,Protocol,Protocol Buffer
/samples/SMT/list4.smt2,qwen-2-5-7b-instruct,The,SMT
/samples/hoon/eyre.hoon,qwen-2-5-7b-instruct,Scheme,hoon
/samples/hoon/canvas.hoon,qwen-2-5-7b-instruct,Scheme,hoon
/samples/Polar/gitclub.polar,qwen-2-5-7b-instruct,GraphQL,Polar
/samples/Polar/gitcloud.polar,qwen-2-5-7b-instruct,JavaScript,Polar
/samples/Go Checksums/filenames/go.sum,qwen-2-5-7b-instruct,Go,Go Checksums
/samples/Go Checksums/filenames/go.work.sum,qwen-2-5-7b-instruct,Go,Go Checksums
/samples/mIRC Script/torncity-tsspy.mrc,qwen-2-5-7b-instruct,Batch,mIRC Script
/samples/mIRC Script/torncity-tcbot.mrc,qwen-2-5-7b-instruct,Perl,mIRC Script
/samples/mIRC Script/AutoHostmeBot.mrc,qwen-2-5-7b-instruct,AIML,mIRC Script
/samples/mIRC Script/torncity-apiprofile.mrc,qwen-2-5-7b-instruct,IRC,mIRC Script
/samples/Altium Designer/Sample Altium Project.PrjPcb,qwen-2-5-7b-instruct,Languages,Altium Designer
/samples/Altium Designer/Sample Board Design.PcbDoc,qwen-2-5-7b-instruct,The,Altium Designer
/samples/Altium Designer/Sample Output Job.OutJob,qwen-2-5-7b-instruct,Configuration,Altium Designer
/samples/Altium Designer/Sample Schematic Sheet.SchDoc,qwen-2-5-7b-instruct,Skipping file due to encoding error: /samples/Altium Designer/Sample Schematic Sheet.SchDoc,Altium Designer
/samples/Emacs Lisp/.emacs.desktop,qwen-2-5-7b-instruct,Emacs,Emacs Lisp
/samples/Emacs Lisp/ess-julia.el,qwen-2-5-7b-instruct,Elisp,Emacs Lisp
/samples/Emacs Lisp/dude.el,qwen-2-5-7b-instruct,Ruby,Emacs Lisp
/samples/Emacs Lisp/filenames/abbrev_defs,qwen-2-5-7b-instruct,Emacs,Emacs Lisp
/samples/Emacs Lisp/filenames/Cask,qwen-2-5-7b-instruct,Elisp,Emacs Lisp
/samples/Emacs Lisp/filenames/Project.ede,qwen-2-5-7b-instruct,Emacs,Emacs Lisp
/samples/Emacs Lisp/filenames/.gnus,qwen-2-5-7b-instruct,Lisp,Emacs Lisp
/samples/Emacs Lisp/filenames/.abbrev_defs,qwen-2-5-7b-instruct,Emacs,Emacs Lisp
/samples/Emacs Lisp/filenames/.spacemacs,qwen-2-5-7b-instruct,Elisp,Emacs Lisp
/samples/Emacs Lisp/filenames/_emacs,qwen-2-5-7b-instruct,Emacs,Emacs Lisp
/samples/Emacs Lisp/filenames/.viper,qwen-2-5-7b-instruct,Emacs,Emacs Lisp
/samples/Filebench WML/copyfiles.f,qwen-2-5-7b-instruct,Tcl,Filebench WML
/samples/Go/embedded.go,qwen-2-5-7b-instruct,The,Go
/samples/Jest Snapshot/css.test.tsx.snap,qwen-2-5-7b-instruct,JavaScript,Jest Snapshot
/samples/Just/kitchen-sink.just,qwen-2-5-7b-instruct,Python,Just
/samples/Just/filenames/Justfile,qwen-2-5-7b-instruct,Makefile,Just
/samples/MAXScript/volume-calc.ms,qwen-2-5-7b-instruct,Lasso,MAXScript
/samples/MAXScript/rolloutCreator.ms,qwen-2-5-7b-instruct,JavaScript,MAXScript
/samples/MAXScript/svg-renderer.ms,qwen-2-5-7b-instruct,Lua,MAXScript
/samples/Linker Script/link.ld,qwen-2-5-7b-instruct,Assembly,Linker Script
/samples/Linker Script/vmlinux.lds,qwen-2-5-7b-instruct,Assembly,Linker Script
/samples/Linker Script/inject.x,qwen-2-5-7b-instruct,Assembly,Linker Script
/samples/Linker Script/filenames/ld.script,qwen-2-5-7b-instruct,Assembly,Linker Script
/samples/OASv2-json/pixi.json,qwen-2-5-7b-instruct,JSON,OASv2-json
/samples/ObjectScript/Sample.Person.cls,qwen-2-5-7b-instruct,Cach,ObjectScript
/samples/Dotenv/default.env,qwen-2-5-7b-instruct,JavaScript,Dotenv
/samples/Dotenv/filenames/.env.prod,qwen-2-5-7b-instruct,Python,Dotenv
/samples/Dotenv/filenames/.env.local,qwen-2-5-7b-instruct,Python,Dotenv
/samples/Dotenv/filenames/.env.ci,qwen-2-5-7b-instruct,Based,Dotenv
/samples/Dotenv/filenames/.env.development.local,qwen-2-5-7b-instruct,JavaScript,Dotenv
/samples/Dotenv/filenames/.env.dev,qwen-2-5-7b-instruct,[],Dotenv
/samples/Dotenv/filenames/.env.testing,qwen-2-5-7b-instruct,PHP,Dotenv
/samples/Dotenv/filenames/.env.production,qwen-2-5-7b-instruct,JavaScript,Dotenv
/samples/Dotenv/filenames/.env.test,qwen-2-5-7b-instruct,PHP,Dotenv
/samples/Dotenv/filenames/.env.staging,qwen-2-5-7b-instruct,This,Dotenv
/samples/Dotenv/filenames/.env.development,qwen-2-5-7b-instruct,Python,Dotenv
/samples/Dotenv/filenames/.env.example,qwen-2-5-7b-instruct,[],Dotenv
/samples/Dotenv/filenames/.env,qwen-2-5-7b-instruct,Shell,Dotenv
/samples/Dotenv/filenames/.env.sample,qwen-2-5-7b-instruct,Python,Dotenv
/samples/Pod/Sample.pod,qwen-2-5-7b-instruct,Perl,Pod
/samples/Pod/PSGI.pod,qwen-2-5-7b-instruct,Perl,Pod
/samples/Pod/contents.pod,qwen-2-5-7b-instruct,Perl,Pod
/samples/Pod/Cookbook.pod,qwen-2-5-7b-instruct,Perl,Pod
/samples/Chapel/hello.chpl,qwen-2-5-7b-instruct,D,Chapel
/samples/Chapel/nbody.chpl,qwen-2-5-7b-instruct,JavaScript,Chapel
/samples/Chapel/quicksort.chpl,qwen-2-5-7b-instruct,JavaScript,Chapel
/samples/Chapel/distributions.chpl,qwen-2-5-7b-instruct,Ada,Chapel
/samples/Chapel/lulesh.chpl,qwen-2-5-7b-instruct,JavaScript,Chapel
/samples/HyPhy/dNdSDistributionComparison.bf,qwen-2-5-7b-instruct,MATLAB,HyPhy
/samples/HyPhy/profile_test.bf,qwen-2-5-7b-instruct,Python,HyPhy
/samples/HyPhy/AAModelComparison.bf,qwen-2-5-7b-instruct,Tcl,HyPhy
/samples/HyPhy/CodonModelCompare.bf,qwen-2-5-7b-instruct,Delphi,HyPhy
/samples/HyPhy/MolecularClock.bf,qwen-2-5-7b-instruct,C++,HyPhy
/samples/HyPhy/hyphy_cmds.bf,qwen-2-5-7b-instruct,C++,HyPhy
/samples/HyPhy/MatrixIndexing.bf,qwen-2-5-7b-instruct,MATLAB,HyPhy
/samples/HyPhy/MFPositiveSelection.bf,qwen-2-5-7b-instruct,C,HyPhy
/samples/PLpgSQL/plpgsql_lint-8.4.sql,qwen-2-5-7b-instruct,PL,PLpgSQL
/samples/PLpgSQL/plpgsql_lint-9.2.sql,qwen-2-5-7b-instruct,PL,PLpgSQL
/samples/PLpgSQL/procedures.sql,qwen-2-5-7b-instruct,PL,PLpgSQL
/samples/PLpgSQL/plpgsql_lint-9.1.sql,qwen-2-5-7b-instruct,PL,PLpgSQL
/samples/PLpgSQL/plpgsql_lint-9.0.sql,qwen-2-5-7b-instruct,PL,PLpgSQL
/samples/PLpgSQL/plpgsql_lint-9.3.sql,qwen-2-5-7b-instruct,PL,PLpgSQL
/samples/PLpgSQL/useraccount.pgsql,qwen-2-5-7b-instruct,PL,PLpgSQL
/samples/Motorola 68K Assembly/lz4.X68,qwen-2-5-7b-instruct,Assembly,Motorola 68K Assembly
/samples/Motorola 68K Assembly/rom_testbench.asm,qwen-2-5-7b-instruct,Assembly,Motorola 68K Assembly
/samples/Motorola 68K Assembly/system.s,qwen-2-5-7b-instruct,Assembly,Motorola 68K Assembly
/samples/Motorola 68K Assembly/bls_routines.inc,qwen-2-5-7b-instruct,Assembly,Motorola 68K Assembly
/samples/Motorola 68K Assembly/cpu.s,qwen-2-5-7b-instruct,Assembly,Motorola 68K Assembly
/samples/Motorola 68K Assembly/iff_ilbm.i,qwen-2-5-7b-instruct,Assembly,Motorola 68K Assembly
/samples/Reason/Machine.re,qwen-2-5-7b-instruct,OCaml,Reason
/samples/Reason/SourceSpec.re,qwen-2-5-7b-instruct,OCaml,Reason
/samples/Reason/SuperMerlin.re,qwen-2-5-7b-instruct,OCaml,Reason
/samples/Reason/Syntax.re,qwen-2-5-7b-instruct,OCaml,Reason
/samples/Reason/Layout.re,qwen-2-5-7b-instruct,JavaScript,Reason
/samples/Reason/JSX.re,qwen-2-5-7b-instruct,JavaScript,Reason
/samples/Jasmin/if2.j,qwen-2-5-7b-instruct,Java,Jasmin
/samples/Jasmin/op1.j,qwen-2-5-7b-instruct,Java,Jasmin
/samples/Jasmin/op2.j,qwen-2-5-7b-instruct,Java,Jasmin
/samples/Jasmin/if3.j,qwen-2-5-7b-instruct,Java,Jasmin
/samples/Jasmin/op3.j,qwen-2-5-7b-instruct,Java,Jasmin
/samples/Jasmin/op4.j,qwen-2-5-7b-instruct,Java,Jasmin
/samples/Jasmin/if4.j,qwen-2-5-7b-instruct,Java,Jasmin
/samples/Jasmin/if1.j,qwen-2-5-7b-instruct,Java,Jasmin
/samples/Csound Document/allglass.csd,qwen-2-5-7b-instruct,Csound,Csound Document
/samples/Csound Document/test.csd,qwen-2-5-7b-instruct,Csound,Csound Document
/samples/Csound Document/interp.csd,qwen-2-5-7b-instruct,Csound,Csound Document
/samples/Turing/turing.t,qwen-2-5-7b-instruct,Ada,Turing
/samples/Turing/simplegame.t,qwen-2-5-7b-instruct,Ada,Turing
/samples/Turing/BlockTower.t,qwen-2-5-7b-instruct,Based,Turing
/samples/Turing/start.t,qwen-2-5-7b-instruct,Pascal,Turing
/samples/WebAssembly/fibonacci.wat,qwen-2-5-7b-instruct,Rust,WebAssembly
/samples/WebAssembly/print.wat,qwen-2-5-7b-instruct,Rust,WebAssembly
/samples/WebAssembly/add.wat,qwen-2-5-7b-instruct,Rust,WebAssembly
/samples/B4X/OAuth.bas.bas,qwen-2-5-7b-instruct,B4A,B4X
/samples/B4X/RequestsManager.bas,qwen-2-5-7b-instruct,B4J,B4X
/samples/Text/min-help.ncl,qwen-2-5-7b-instruct,NCL,Text
/samples/Text/messages.fr,qwen-2-5-7b-instruct,This,Text
/samples/Text/aptitude-defaults.nb,qwen-2-5-7b-instruct,Python,Text
/samples/Text/tutor.no,qwen-2-5-7b-instruct,This,Text
/samples/Text/mac.txt,qwen-2-5-7b-instruct,Languages,Text
/samples/Text/zonalAve-help.ncl,qwen-2-5-7b-instruct,NCL,Text
/samples/Text/rmMonAnnCycLLT-help.ncl,qwen-2-5-7b-instruct,NCL,Text
/samples/Text/readme.txt,qwen-2-5-7b-instruct,The,Text
/samples/Text/tutor.nb,qwen-2-5-7b-instruct,This,Text
/samples/Text/foo.txt,qwen-2-5-7b-instruct,Python,Text
/samples/Text/filenames/use.mask,qwen-2-5-7b-instruct,Bash,Text
/samples/Text/filenames/delete.me,qwen-2-5-7b-instruct,Languages,Text
/samples/Text/filenames/package.use.mask,qwen-2-5-7b-instruct,"[""""]",Text
/samples/Text/filenames/click.me,qwen-2-5-7b-instruct,Vim,Text
/samples/Text/filenames/LICENSE.mysql,qwen-2-5-7b-instruct,[],Text
/samples/Text/filenames/test.me,qwen-2-5-7b-instruct,Languages,Text
/samples/Text/filenames/README.mysql,qwen-2-5-7b-instruct,[],Text
/samples/Text/filenames/use.stable.mask,qwen-2-5-7b-instruct,Bash,Text
/samples/Text/filenames/README.nss,qwen-2-5-7b-instruct,C,Text
/samples/Text/filenames/package.mask,qwen-2-5-7b-instruct,[],Text
/samples/Text/filenames/read.me,qwen-2-5-7b-instruct,Python,Text
/samples/Text/filenames/readme.1st,qwen-2-5-7b-instruct,The,Text
/samples/Text/filenames/keep.me,qwen-2-5-7b-instruct,The,Text
/samples/Text/filenames/package.use.stable.mask,qwen-2-5-7b-instruct,Bash,Text
/samples/Text/filenames/README.me,qwen-2-5-7b-instruct,Markdown,Text
/samples/Text/filenames/COPYING.regex,qwen-2-5-7b-instruct,C,Text
/samples/Scilab/scilab_script.sce,qwen-2-5-7b-instruct,MATLAB,Scilab
/samples/MQL4/indicator-sample.mq4,qwen-2-5-7b-instruct,C++,MQL4
/samples/MQL4/header-sample.mqh,qwen-2-5-7b-instruct,C++,MQL4
/samples/MQL4/script-sample.mq4,qwen-2-5-7b-instruct,C++,MQL4
/samples/CUE/github-workflow.cue,qwen-2-5-7b-instruct,This,CUE
/samples/CUE/kube.cue,qwen-2-5-7b-instruct,YAML,CUE
/samples/Faust/lowCut.dsp,qwen-2-5-7b-instruct,C++,Faust
/samples/Mermaid/pie-chart.mermaid,qwen-2-5-7b-instruct,R,Mermaid
/samples/Mermaid/sequence-diagram.mmd,qwen-2-5-7b-instruct,This,Mermaid
/samples/Mermaid/user-journey.mmd,qwen-2-5-7b-instruct,None,Mermaid
/samples/Mermaid/er-diagram.mmd,qwen-2-5-7b-instruct,The,Mermaid
/samples/Mermaid/requirement-diagram.mermaid,qwen-2-5-7b-instruct,PlantUML,Mermaid
/samples/Mermaid/gitgraph.mmd,qwen-2-5-7b-instruct,The,Mermaid
/samples/Mermaid/state-diagram.mmd,qwen-2-5-7b-instruct,plain,Mermaid
/samples/Mermaid/class-diagram.mermaid,qwen-2-5-7b-instruct,Python,Mermaid
/samples/Mermaid/c4c-diagram.mermaid,qwen-2-5-7b-instruct,PlantUML,Mermaid
/samples/Mermaid/flowchart.mmd,qwen-2-5-7b-instruct,The,Mermaid
/samples/NewLisp/log-to-database.lisp,qwen-2-5-7b-instruct,Lisp,NewLisp
/samples/NewLisp/irc.lsp,qwen-2-5-7b-instruct,Scheme,NewLisp
/samples/Visual Basic 6.0/modFrm.bas,qwen-2-5-7b-instruct,Visual,Visual Basic 6.0
/samples/Visual Basic 6.0/clsMenuImage.cls,qwen-2-5-7b-instruct,Visual,Visual Basic 6.0
/samples/Visual Basic 6.0/Module1.bas,qwen-2-5-7b-instruct,Visual,Visual Basic 6.0
/samples/Visual Basic 6.0/cApplication.cls,qwen-2-5-7b-instruct,VBScript,Visual Basic 6.0
/samples/Visual Basic 6.0/UIListBox.ctl,qwen-2-5-7b-instruct,Visual,Visual Basic 6.0
/samples/Visual Basic 6.0/Wizard.Dsr,qwen-2-5-7b-instruct,Visual,Visual Basic 6.0
/samples/Visual Basic 6.0/clsDataPack.cls,qwen-2-5-7b-instruct,Visual,Visual Basic 6.0
/samples/Visual Basic 6.0/frmProcMan.frm,qwen-2-5-7b-instruct,Visual,Visual Basic 6.0
/samples/Visual Basic 6.0/DataReport1.Dsr,qwen-2-5-7b-instruct,Visual,Visual Basic 6.0
/samples/Visual Basic 6.0/Module2.bas,qwen-2-5-7b-instruct,Visual,Visual Basic 6.0
/samples/Visual Basic 6.0/Adjustments_BlackAndWhite.frm,qwen-2-5-7b-instruct,Visual,Visual Basic 6.0
/samples/QuickBASIC/FGETRT.BAS,qwen-2-5-7b-instruct,Basic,QuickBASIC
/samples/QuickBASIC/sponge4.bas,qwen-2-5-7b-instruct,Basic,QuickBASIC
/samples/QuickBASIC/VLONG.BAS,qwen-2-5-7b-instruct,Basic,QuickBASIC
/samples/JSON5/package.json5,qwen-2-5-7b-instruct,JSON,JSON5
/samples/JSON5/example.json5,qwen-2-5-7b-instruct,JavaScript,JSON5
/samples/Creole/creole.creole,qwen-2-5-7b-instruct,Ruby,Creole
/samples/Kickstart/mysql.ks,qwen-2-5-7b-instruct,This,Kickstart
/samples/Kickstart/fedora-32-live-jam-xfce-pipewire.ks,qwen-2-5-7b-instruct,Shell,Kickstart
/samples/Kickstart/sample_end.ks,qwen-2-5-7b-instruct,The,Kickstart
/samples/BlitzMax/sample.bmx,qwen-2-5-7b-instruct,BASIC,BlitzMax
/samples/Caddyfile/acmeserver.Caddyfile,qwen-2-5-7b-instruct,This,Caddyfile
